timelog_id,activity_idref,person_idref,subtask_idref,account_idref,logdate,hours,timestamp
398,283,2,27,101,2005-09-05,0.5,"2014-09-25 20:16:27"
399,284,2,14,101,2005-09-05,1.5,"2014-09-25 20:16:27"
400,285,2,14,101,2005-09-05,1,"2014-09-25 20:16:28"
401,286,2,27,101,2005-09-06,1,"2014-09-25 20:16:28"
402,287,2,14,101,2005-09-06,2,"2014-09-25 20:16:28"
403,288,2,14,101,2005-09-06,3,"2014-09-25 20:16:28"
404,289,2,9,101,2005-09-06,2,"2014-09-25 20:16:28"
405,290,2,10,101,2005-09-07,1,"2014-09-25 20:16:28"
406,291,2,9,101,2005-09-07,3,"2014-09-25 20:16:28"
407,292,2,14,101,2005-09-07,2,"2014-09-25 20:16:28"
408,293,2,9,101,2005-09-07,2,"2014-09-25 20:16:28"
409,294,2,32,101,2005-09-08,3,"2014-09-25 20:16:28"
410,295,2,10,101,2005-09-09,2,"2014-09-25 20:16:28"
411,296,2,10,101,2005-09-09,3,"2014-09-25 20:16:28"
412,297,2,9,101,2005-09-11,3,"2014-09-25 20:16:28"
413,298,2,14,101,2005-09-11,2,"2014-09-25 20:16:28"
414,299,2,10,101,2005-09-11,2,"2014-09-25 20:16:28"
415,300,2,7,101,2005-09-11,1,"2014-09-25 20:16:28"
416,299,2,10,101,2005-09-12,2,"2014-09-25 20:16:28"
417,301,2,7,101,2005-09-12,1,"2014-09-25 20:16:28"
418,302,2,10,101,2005-09-12,3,"2014-09-25 20:16:28"
419,303,2,10,101,2005-09-12,2,"2014-09-25 20:16:28"
420,304,2,10,101,2005-09-13,2,"2014-09-25 20:16:28"
421,305,2,10,101,2005-09-13,1,"2014-09-25 20:16:28"
422,306,2,7,101,2005-09-13,1,"2014-09-25 20:16:28"
423,307,2,10,101,2005-09-13,2,"2014-09-25 20:16:28"
424,308,2,14,101,2005-09-13,2,"2014-09-25 20:16:28"
425,309,2,9,101,2005-09-14,2,"2014-09-25 20:16:28"
426,310,2,9,101,2005-09-14,1,"2014-09-25 20:16:28"
427,311,2,10,101,2005-09-14,1,"2014-09-25 20:16:28"
428,312,2,9,101,2005-09-14,1,"2014-09-25 20:16:28"
429,301,2,7,101,2005-09-14,2,"2014-09-25 20:16:28"
430,298,2,14,101,2005-09-14,1,"2014-09-25 20:16:28"
431,313,2,14,101,2005-09-11,1,"2014-09-25 20:16:28"
432,302,2,10,101,2005-09-19,1,"2014-09-25 20:16:28"
433,314,2,7,101,2005-09-19,2,"2014-09-25 20:16:28"
434,315,2,40,101,2005-09-19,2,"2014-09-25 20:16:28"
435,316,2,10,101,2005-09-19,2,"2014-09-25 20:16:28"
436,317,2,27,101,2005-09-19,1,"2014-09-25 20:16:28"
437,318,2,14,101,2005-09-20,2,"2014-09-25 20:16:28"
438,319,2,10,101,2005-09-20,1,"2014-09-25 20:16:28"
439,298,2,14,101,2005-09-20,2,"2014-09-25 20:16:28"
440,320,2,9,101,2005-09-20,1,"2014-09-25 20:16:28"
441,321,2,14,101,2005-09-20,2,"2014-09-25 20:16:28"
442,322,2,14,101,2005-09-21,1,"2014-09-25 20:16:28"
443,323,2,7,101,2005-09-21,2,"2014-09-25 20:16:28"
444,324,2,10,101,2005-09-21,2,"2014-09-25 20:16:28"
445,325,2,14,101,2005-09-21,1,"2014-09-25 20:16:28"
446,298,2,14,101,2005-09-21,2,"2014-09-25 20:16:28"
447,326,2,13,101,2005-09-22,2,"2014-09-25 20:16:28"
448,327,2,14,101,2005-09-22,2,"2014-09-25 20:16:28"
449,328,2,11,101,2005-09-22,1,"2014-09-25 20:16:28"
450,298,2,14,101,2005-09-22,1,"2014-09-25 20:16:28"
451,329,2,7,101,2005-09-22,2,"2014-09-25 20:16:28"
452,330,2,14,101,2005-09-21,2,"2014-09-25 20:16:28"
453,331,2,14,101,2005-09-22,3,"2014-09-25 20:16:28"
454,332,2,7,101,2005-09-22,1,"2014-09-25 20:16:28"
455,333,2,29,101,2005-09-19,2,"2014-09-25 20:16:28"
456,334,2,33,101,2005-09-26,4,"2014-09-25 20:16:28"
457,335,2,7,101,2005-09-26,1,"2014-09-25 20:16:28"
458,336,2,27,101,2005-09-26,3,"2014-09-25 20:16:28"
459,337,2,13,101,2005-09-26,1,"2014-09-25 20:16:28"
460,338,2,14,101,2005-09-27,1,"2014-09-25 20:16:28"
461,339,2,10,101,2005-09-27,1,"2014-09-25 20:16:28"
462,340,2,7,101,2005-09-27,1,"2014-09-25 20:16:28"
463,341,2,10,101,2005-09-27,1,"2014-09-25 20:16:28"
464,342,2,11,101,2005-09-27,2,"2014-09-25 20:16:28"
465,343,2,32,7,2005-09-28,7,"2014-09-25 20:16:28"
466,344,2,14,101,2005-09-28,3,"2014-09-25 20:16:28"
467,345,2,13,101,2005-09-28,1,"2014-09-25 20:16:28"
468,346,2,14,101,2005-09-28,2,"2014-09-25 20:16:28"
469,347,2,32,10,2005-09-29,8,"2014-09-25 20:16:28"
470,348,2,14,101,2005-09-30,2,"2014-09-25 20:16:28"
471,349,2,10,101,2005-09-30,2,"2014-09-25 20:16:28"
472,350,1,14,101,2005-09-04,1,"2014-09-25 20:16:28"
473,350,1,14,101,2005-09-05,0.5,"2014-09-25 20:16:28"
474,351,1,13,101,2005-09-04,1,"2014-09-25 20:16:28"
475,351,1,13,101,2005-09-05,0.25,"2014-09-25 20:16:28"
476,352,1,13,101,2005-09-04,0.5,"2014-09-25 20:16:28"
477,353,1,13,101,2005-09-04,0.75,"2014-09-25 20:16:28"
478,354,1,7,101,2005-09-04,2,"2014-09-25 20:16:28"
479,354,1,7,101,2005-09-05,1.75,"2014-09-25 20:16:28"
480,355,1,7,101,2005-09-04,0.75,"2014-09-25 20:16:28"
481,356,1,14,101,2005-09-05,1,"2014-09-25 20:16:28"
482,357,1,14,9,2005-09-05,0.5,"2014-09-25 20:16:28"
483,358,1,14,17,2005-09-05,0.25,"2014-09-25 20:16:28"
484,359,1,14,25,2005-09-05,0.25,"2014-09-25 20:16:28"
485,360,1,13,101,2005-09-06,1.5,"2014-09-25 20:16:28"
486,361,1,14,101,2005-09-06,2,"2014-09-25 20:16:28"
487,361,1,14,101,2005-09-07,1.5,"2014-09-25 20:16:28"
488,361,1,14,101,2005-09-08,0.5,"2014-09-25 20:16:28"
489,362,1,9,101,2005-09-06,0.5,"2014-09-25 20:16:28"
490,362,1,9,101,2005-09-07,0.75,"2014-09-25 20:16:28"
491,362,1,9,101,2005-09-08,0.5,"2014-09-25 20:16:28"
492,363,1,7,101,2005-09-06,1,"2014-09-25 20:16:28"
493,364,1,29,101,2005-09-06,0.5,"2014-09-25 20:16:28"
494,364,1,29,101,2005-09-07,0.5,"2014-09-25 20:16:28"
495,365,1,11,101,2005-09-06,0.5,"2014-09-25 20:16:28"
496,365,1,11,101,2005-09-07,0.25,"2014-09-25 20:16:28"
497,366,1,13,101,2005-09-07,0.5,"2014-09-25 20:16:28"
498,367,1,11,101,2005-09-07,3,"2014-09-25 20:16:28"
499,368,1,9,101,2005-09-08,0.75,"2014-09-25 20:16:28"
500,369,1,1,101,2005-09-08,2,"2014-09-25 20:16:28"
501,370,1,13,101,2005-09-12,2.5,"2014-09-25 20:16:28"
502,370,1,13,101,2005-09-13,2.5,"2014-09-25 20:16:28"
503,371,1,14,101,2005-09-12,3,"2014-09-25 20:16:28"
504,372,1,14,101,2005-09-12,0.5,"2014-09-25 20:16:28"
505,372,1,14,101,2005-09-13,0.25,"2014-09-25 20:16:28"
506,373,1,14,101,2005-09-12,1,"2014-09-25 20:16:28"
507,373,1,14,101,2005-09-13,1.5,"2014-09-25 20:16:28"
508,373,1,14,101,2005-09-14,0.5,"2014-09-25 20:16:28"
509,373,1,14,101,2005-09-15,0.5,"2014-09-25 20:16:28"
510,373,1,14,101,2005-09-16,0.5,"2014-09-25 20:16:28"
511,373,1,14,101,2005-09-17,0.5,"2014-09-25 20:16:28"
512,374,1,17,101,2005-09-13,0.75,"2014-09-25 20:16:28"
513,375,1,14,101,2005-09-13,1,"2014-09-25 20:16:28"
514,376,1,14,101,2005-09-14,0.5,"2014-09-25 20:16:28"
515,377,1,14,26,2005-09-19,2,"2014-09-25 20:16:28"
516,378,1,14,7,2005-09-19,0.5,"2014-09-25 20:16:28"
517,379,1,14,12,2005-09-19,0.5,"2014-09-25 20:16:28"
518,380,1,29,101,2005-09-19,0.5,"2014-09-25 20:16:28"
519,381,1,14,1,2005-09-19,0.5,"2014-09-25 20:16:28"
520,382,1,14,101,2005-09-19,1,"2014-09-25 20:16:28"
521,382,1,14,101,2005-09-20,1,"2014-09-25 20:16:28"
522,382,1,14,101,2005-09-21,1.5,"2014-09-25 20:16:28"
523,382,1,14,101,2005-09-22,1.5,"2014-09-25 20:16:28"
524,382,1,14,101,2005-09-23,1,"2014-09-25 20:16:28"
525,383,1,21,101,2005-09-19,0.5,"2014-09-25 20:16:28"
526,384,1,14,101,2005-09-19,0.5,"2014-09-25 20:16:28"
527,385,1,9,101,2005-09-20,2,"2014-09-25 20:16:28"
528,386,1,18,101,2005-09-20,1,"2014-09-25 20:16:28"
529,386,1,18,101,2005-09-22,3.75,"2014-09-25 20:16:28"
530,387,1,13,101,2005-09-20,1,"2014-09-25 20:16:28"
531,387,1,13,101,2005-09-21,0.5,"2014-09-25 20:16:28"
532,388,1,14,4,2005-09-20,0.5,"2014-09-25 20:16:28"
533,389,1,7,101,2005-09-20,1.5,"2014-09-25 20:16:28"
534,390,1,14,1,2005-09-21,2,"2014-09-25 20:16:28"
535,391,1,9,101,2005-09-21,1,"2014-09-25 20:16:28"
536,392,1,9,101,2005-09-21,1.5,"2014-09-25 20:16:28"
537,393,1,28,101,2005-09-21,0.5,"2014-09-25 20:16:28"
538,394,1,9,101,2005-09-22,1.5,"2014-09-25 20:16:28"
539,395,1,19,101,2005-09-22,1,"2014-09-25 20:16:28"
540,396,1,14,1,2005-09-26,1,"2014-09-25 20:16:28"
541,397,1,7,101,2005-09-26,1,"2014-09-25 20:16:28"
542,397,1,7,101,2005-09-29,1,"2014-09-25 20:16:28"
543,397,1,7,101,2005-09-30,1,"2014-09-25 20:16:28"
544,398,1,14,101,2005-09-26,2,"2014-09-25 20:16:28"
545,398,1,14,101,2005-09-27,0.5,"2014-09-25 20:16:28"
546,398,1,14,101,2005-09-28,1,"2014-09-25 20:16:28"
547,398,1,14,101,2005-09-29,1,"2014-09-25 20:16:28"
548,399,1,17,101,2005-09-26,0.5,"2014-09-25 20:16:28"
549,400,1,9,101,2005-09-26,1,"2014-09-25 20:16:28"
550,401,1,14,27,2005-09-27,3,"2014-09-25 20:16:28"
551,402,1,9,101,2005-09-27,1.5,"2014-09-25 20:16:28"
552,402,1,9,101,2005-09-28,2,"2014-09-25 20:16:28"
553,402,1,9,101,2005-09-29,1,"2014-09-25 20:16:28"
554,403,1,41,12,2005-09-27,4,"2014-09-25 20:16:28"
555,404,1,14,10,2005-09-28,0.5,"2014-09-25 20:16:28"
556,405,1,41,5,2005-09-28,0.5,"2014-09-25 20:16:28"
557,406,1,13,101,2005-09-28,2,"2014-09-25 20:16:28"
558,407,1,41,14,2005-09-30,1.5,"2014-09-25 20:16:28"
559,408,1,14,101,2005-09-30,0.75,"2014-09-25 20:16:28"
560,409,1,15,101,2005-09-30,3.25,"2014-09-25 20:16:28"
561,410,1,30,101,2005-12-04,2,"2014-09-25 20:16:28"
562,411,1,7,101,2005-12-04,0.5,"2014-09-25 20:16:28"
563,411,1,7,101,2005-12-05,1,"2014-09-25 20:16:28"
564,411,1,7,101,2005-12-06,1,"2014-09-25 20:16:28"
565,412,1,13,101,2005-12-05,4,"2014-09-25 20:16:28"
566,413,1,14,101,2005-12-05,1,"2014-09-25 20:16:28"
567,414,1,12,101,2005-12-05,1,"2014-09-25 20:16:28"
568,414,1,12,101,2005-12-07,1.5,"2014-09-25 20:16:28"
569,415,1,7,101,2005-12-06,0.5,"2014-09-25 20:16:28"
570,416,1,30,101,2005-12-06,2,"2014-09-25 20:16:28"
571,417,1,14,101,2005-12-06,2,"2014-09-25 20:16:28"
572,418,1,11,101,2005-12-07,2.5,"2014-09-25 20:16:28"
573,419,1,14,101,2005-12-08,1,"2014-09-25 20:16:28"
574,420,1,14,101,2005-12-08,1,"2014-09-25 20:16:28"
575,421,1,29,101,2005-12-08,2,"2014-09-25 20:16:28"
576,422,1,30,101,2005-12-08,1,"2014-09-25 20:16:28"
577,423,1,14,101,2005-12-09,3.5,"2014-09-25 20:16:28"
578,424,1,13,101,2005-12-12,1.5,"2014-09-25 20:16:28"
579,425,1,14,101,2005-12-12,1,"2014-09-25 20:16:28"
580,425,1,14,101,2005-12-13,1,"2014-09-25 20:16:28"
581,425,1,14,101,2005-12-14,1.5,"2014-09-25 20:16:28"
582,425,1,14,101,2005-12-15,0.5,"2014-09-25 20:16:28"
583,426,1,13,101,2005-12-13,1.5,"2014-09-25 20:16:28"
584,427,1,13,101,2005-12-13,0.75,"2014-09-25 20:16:28"
585,427,1,13,101,2005-12-14,1,"2014-09-25 20:16:28"
586,428,1,4,74,2005-12-15,0.5,"2014-09-25 20:16:28"
587,429,7,14,23,2005-12-01,0.25,"2014-09-25 20:16:28"
588,430,7,14,23,2005-12-01,2,"2014-09-25 20:16:28"
589,431,7,33,58,2005-12-01,1.25,"2014-09-25 20:16:28"
590,432,7,32,58,2005-12-01,1.5,"2014-09-25 20:16:28"
591,433,7,28,28,2005-12-01,0.25,"2014-09-25 20:16:28"
592,434,7,28,59,2005-12-01,0.25,"2014-09-25 20:16:28"
593,435,7,28,101,2005-12-01,0.25,"2014-09-25 20:16:28"
594,436,7,14,71,2005-12-01,0.25,"2014-09-25 20:16:28"
595,437,7,7,101,2005-12-01,0.5,"2014-09-25 20:16:28"
596,438,7,7,101,2005-12-02,0.75,"2014-09-25 20:16:28"
597,439,7,28,101,2005-12-02,0.5,"2014-09-25 20:16:28"
598,440,7,30,101,2005-12-02,0.25,"2014-09-25 20:16:28"
599,441,7,32,15,2005-12-02,3,"2014-09-25 20:16:28"
600,442,7,7,101,2005-12-02,0.5,"2014-09-25 20:16:28"
601,443,7,33,33,2005-12-05,1.75,"2014-09-25 20:16:28"
602,444,7,28,101,2005-12-05,0.25,"2014-09-25 20:16:28"
603,445,7,28,101,2005-12-05,0.5,"2014-09-25 20:16:28"
604,446,7,28,101,2005-12-05,0.25,"2014-09-25 20:16:28"
605,447,7,28,101,2005-12-07,0.25,"2014-09-25 20:16:28"
606,448,7,13,101,2005-12-06,0.5,"2014-09-25 20:16:28"
607,449,7,29,101,2005-12-06,0.75,"2014-09-25 20:16:28"
608,450,7,30,101,2005-12-06,2,"2014-09-25 20:16:28"
609,451,7,29,101,2005-12-07,0.5,"2014-09-25 20:16:28"
610,452,7,30,101,2005-12-06,0.25,"2014-09-25 20:16:28"
611,453,7,29,101,2005-12-08,2,"2014-09-25 20:16:28"
612,454,7,29,101,2005-12-08,2,"2014-09-25 20:16:28"
613,455,7,30,101,2005-12-08,0.25,"2014-09-25 20:16:28"
614,456,7,28,101,2005-12-09,0.25,"2014-09-25 20:16:28"
615,457,7,7,101,2005-12-09,0.25,"2014-09-25 20:16:28"
616,458,7,30,101,2005-12-09,0.5,"2014-09-25 20:16:28"
617,459,8,29,101,2006-01-03,6,"2014-09-25 20:16:28"
618,459,8,29,101,2006-01-04,6,"2014-09-25 20:16:28"
619,459,8,29,101,2006-01-05,4,"2014-09-25 20:16:28"
620,460,8,30,101,2006-01-05,2,"2014-09-25 20:16:28"
621,461,8,29,101,2006-01-10,3,"2014-09-25 20:16:28"
622,461,8,29,101,2006-01-11,2,"2014-09-25 20:16:28"
623,462,8,28,74,2006-01-10,1,"2014-09-25 20:16:28"
624,462,8,28,74,2006-01-11,1,"2014-09-25 20:16:28"
625,463,8,27,101,2006-01-10,1,"2014-09-25 20:16:28"
626,464,8,29,101,2006-01-11,2,"2014-09-25 20:16:28"
627,465,8,29,101,2006-01-11,2,"2014-09-25 20:16:28"
628,465,8,29,101,2006-01-12,7,"2014-09-25 20:16:28"
629,466,8,29,74,2006-01-17,1,"2014-09-25 20:16:28"
630,467,8,29,101,2006-01-17,3,"2014-09-25 20:16:28"
631,467,8,29,101,2006-01-18,3,"2014-09-25 20:16:28"
632,467,8,29,101,2006-01-19,4,"2014-09-25 20:16:29"
633,468,8,30,101,2006-01-18,1,"2014-09-25 20:16:29"
634,469,8,29,101,2006-01-19,3,"2014-09-25 20:16:29"
635,470,8,28,101,2006-01-19,0.5,"2014-09-25 20:16:29"
636,471,8,29,74,2006-01-24,4,"2014-09-25 20:16:29"
637,471,8,29,74,2006-01-25,2,"2014-09-25 20:16:29"
638,472,8,29,101,2006-01-24,1.5,"2014-09-25 20:16:29"
639,472,8,29,101,2006-01-25,0.5,"2014-09-25 20:16:29"
640,473,8,7,101,2006-01-24,1,"2014-09-25 20:16:29"
641,473,8,7,101,2006-01-25,1,"2014-09-25 20:16:29"
642,474,8,29,101,2006-01-25,2.5,"2014-09-25 20:16:29"
643,474,8,29,101,2006-01-26,3.5,"2014-09-25 20:16:29"
644,475,8,32,71,2006-01-26,4,"2014-09-25 20:16:29"
645,476,8,29,101,2006-01-31,2,"2014-09-25 20:16:29"
646,477,8,14,101,2006-01-31,2.5,"2014-09-25 20:16:29"
647,473,8,7,101,2006-01-31,0.5,"2014-09-25 20:16:29"
648,478,8,29,74,2006-01-31,1,"2014-09-25 20:16:29"
649,479,8,29,101,2006-01-31,1,"2014-09-25 20:16:29"
650,480,7,29,101,2005-01-03,0.5,"2014-09-25 20:16:29"
651,481,7,10,101,2005-01-03,0.25,"2014-09-25 20:16:29"
652,482,7,14,101,2005-01-03,1,"2014-09-25 20:16:29"
653,483,7,30,101,2005-01-03,0.25,"2014-09-25 20:16:29"
654,484,7,28,101,2005-01-03,0.25,"2014-09-25 20:16:29"
655,485,7,29,101,2005-01-03,0.25,"2014-09-25 20:16:29"
656,486,7,29,101,2005-01-04,1,"2014-09-25 20:16:29"
657,487,7,29,101,2005-01-04,1,"2014-09-25 20:16:29"
658,488,7,30,101,2005-01-04,0.5,"2014-09-25 20:16:29"
659,489,7,28,101,2005-01-04,0.25,"2014-09-25 20:16:29"
660,490,7,14,101,2005-01-04,0.5,"2014-09-25 20:16:29"
661,491,7,14,101,2005-01-04,0.25,"2014-09-25 20:16:29"
662,492,7,29,101,2005-01-04,0.5,"2014-09-25 20:16:29"
663,493,7,11,101,2005-01-04,0.25,"2014-09-25 20:16:29"
664,494,7,9,101,2005-01-04,0.25,"2014-09-25 20:16:29"
665,495,7,30,101,2005-01-05,2.25,"2014-09-25 20:16:29"
666,496,7,29,101,2005-01-05,2,"2014-09-25 20:16:29"
667,497,7,28,33,2005-01-05,0.25,"2014-09-25 20:16:29"
668,498,7,28,101,2005-01-05,0.25,"2014-09-25 20:16:29"
669,499,7,29,101,2005-01-05,0.25,"2014-09-25 20:16:29"
670,500,7,29,101,2005-01-05,0.75,"2014-09-25 20:16:29"
671,501,7,28,101,2005-01-05,0.25,"2014-09-25 20:16:29"
672,502,7,11,101,2005-01-06,2.5,"2014-09-25 20:16:29"
673,503,7,14,101,2005-01-06,0.5,"2014-09-25 20:16:29"
674,504,7,11,101,2005-01-06,0.25,"2014-09-25 20:16:29"
675,505,7,14,71,2006-01-10,1.5,"2014-09-25 20:16:29"
676,506,7,7,101,2006-01-10,0.75,"2014-09-25 20:16:29"
677,507,7,29,101,2006-01-10,0.75,"2014-09-25 20:16:29"
678,508,7,10,101,2006-01-10,0.25,"2014-09-25 20:16:29"
679,509,7,9,101,2006-01-10,0.25,"2014-09-25 20:16:29"
680,510,7,29,101,2006-01-10,1,"2014-09-25 20:16:29"
681,511,7,9,101,2006-01-09,2,"2014-09-25 20:16:29"
682,512,7,9,101,2006-01-09,0.25,"2014-09-25 20:16:29"
683,513,7,29,101,2006-01-09,0.25,"2014-09-25 20:16:29"
684,514,7,29,101,2006-01-09,0.5,"2014-09-25 20:16:29"
685,515,7,30,101,2006-01-09,0.5,"2014-09-25 20:16:29"
686,516,7,29,101,2006-01-09,0.25,"2014-09-25 20:16:29"
687,517,7,28,30,2006-01-09,0.25,"2014-09-25 20:16:29"
688,518,7,29,101,2006-01-11,1.5,"2014-09-25 20:16:29"
689,519,7,29,101,2006-01-11,1,"2014-09-25 20:16:29"
690,520,7,29,101,2006-01-11,1,"2014-09-25 20:16:29"
691,521,7,28,71,2006-01-12,0.25,"2014-09-25 20:16:29"
692,522,7,9,101,2006-01-12,0.25,"2014-09-25 20:16:29"
693,523,7,28,23,2006-01-12,0.75,"2014-09-25 20:16:29"
694,524,7,29,101,2006-01-12,1,"2014-09-25 20:16:29"
695,525,7,29,101,2006-01-12,0.25,"2014-09-25 20:16:29"
696,526,7,29,101,2006-01-12,0.75,"2014-09-25 20:16:29"
697,527,7,29,101,2006-01-12,0.5,"2014-09-25 20:16:29"
698,528,7,29,101,2006-01-12,0.25,"2014-09-25 20:16:29"
699,529,7,9,101,2006-01-12,0.75,"2014-09-25 20:16:29"
700,530,7,10,101,2006-01-17,0.5,"2014-09-25 20:16:29"
701,531,7,29,101,2006-01-17,0.5,"2014-09-25 20:16:29"
702,532,7,9,101,2006-01-17,0.5,"2014-09-25 20:16:29"
703,533,7,29,101,2006-01-17,0.5,"2014-09-25 20:16:29"
704,534,7,14,101,2006-01-17,0.25,"2014-09-25 20:16:29"
705,535,7,28,101,2006-01-17,0.5,"2014-09-25 20:16:29"
706,536,7,28,101,2006-01-17,0.25,"2014-09-25 20:16:29"
707,537,7,28,71,2006-01-17,0.5,"2014-09-25 20:16:29"
708,538,7,14,30,2006-01-17,0.25,"2014-09-25 20:16:29"
709,539,7,29,101,2006-01-17,2,"2014-09-25 20:16:29"
710,540,7,29,101,2006-01-17,0.25,"2014-09-25 20:16:29"
711,541,7,27,101,2006-01-17,0.25,"2014-09-25 20:16:29"
712,49,7,14,101,2006-01-18,2.5,"2014-09-25 20:16:29"
713,542,7,14,101,2006-01-18,0.5,"2014-09-25 20:16:29"
714,543,7,29,101,2006-01-18,0.5,"2014-09-25 20:16:29"
715,544,7,9,101,2006-01-18,2,"2014-09-25 20:16:29"
716,545,7,30,101,2006-01-19,0.25,"2014-09-25 20:16:29"
717,546,7,29,101,2006-01-19,0.75,"2014-09-25 20:16:29"
718,547,7,29,101,2006-01-19,0.75,"2014-09-25 20:16:29"
719,548,7,29,101,2006-01-19,0.25,"2014-09-25 20:16:29"
720,549,7,14,30,2006-01-19,0.25,"2014-09-25 20:16:29"
721,550,7,32,30,2006-01-19,2.25,"2014-09-25 20:16:29"
722,551,7,29,101,2006-01-19,0.25,"2014-09-25 20:16:29"
723,552,7,28,2,2006-01-20,0.25,"2014-09-25 20:16:29"
724,553,7,27,101,2006-01-20,0.5,"2014-09-25 20:16:29"
725,554,7,28,10,2006-01-20,0.25,"2014-09-25 20:16:29"
726,555,7,30,101,2006-01-20,0.25,"2014-09-25 20:16:29"
727,556,7,29,74,2006-01-20,1,"2014-09-25 20:16:29"
728,557,7,29,74,2006-01-20,0.25,"2014-09-25 20:16:29"
729,558,7,29,74,2006-01-20,0.25,"2014-09-25 20:16:29"
730,559,7,14,101,2006-01-20,0.25,"2014-09-25 20:16:29"
731,560,7,9,101,2006-01-20,0.5,"2014-09-25 20:16:29"
732,561,7,30,101,2006-01-23,0.5,"2014-09-25 20:16:29"
733,562,7,28,101,2006-01-23,0.75,"2014-09-25 20:16:29"
734,563,7,27,101,2006-01-23,0.75,"2014-09-25 20:16:29"
735,564,7,9,101,2006-01-23,0.5,"2014-09-25 20:16:29"
736,565,7,14,30,2006-01-23,0.25,"2014-09-25 20:16:29"
737,566,7,29,101,2006-01-23,0.75,"2014-09-25 20:16:29"
738,567,7,14,23,2006-01-23,0.25,"2014-09-25 20:16:29"
739,568,7,29,101,2006-01-23,0.5,"2014-09-25 20:16:29"
740,569,7,29,101,2006-01-24,0.5,"2014-09-25 20:16:29"
741,570,7,29,74,2006-01-24,1,"2014-09-25 20:16:29"
742,571,7,29,101,2006-01-24,1.25,"2014-09-25 20:16:29"
743,572,7,28,101,2006-01-24,0.5,"2014-09-25 20:16:29"
744,573,7,11,101,2006-01-24,0.5,"2014-09-25 20:16:29"
745,574,7,27,101,2006-01-24,0.25,"2014-09-25 20:16:29"
746,575,7,30,101,2006-01-25,0.5,"2014-09-25 20:16:29"
747,576,7,7,101,2006-01-25,0.25,"2014-09-25 20:16:29"
748,577,7,28,28,2006-01-25,0.25,"2014-09-25 20:16:29"
749,578,7,29,101,2006-01-25,0.5,"2014-09-25 20:16:29"
750,579,7,28,101,2006-01-25,0.25,"2014-09-25 20:16:29"
751,580,7,29,71,2006-01-25,0.25,"2014-09-25 20:16:29"
752,581,7,29,101,2006-01-25,0.5,"2014-09-25 20:16:29"
753,582,7,32,71,2006-01-25,1.25,"2014-09-25 20:16:29"
754,583,7,14,71,2006-01-25,0.25,"2014-09-25 20:16:29"
755,584,7,9,101,2006-01-25,2.25,"2014-09-25 20:16:29"
756,585,7,7,101,2006-01-25,0.25,"2014-09-25 20:16:29"
757,586,7,29,101,2006-01-26,0.25,"2014-09-25 20:16:29"
758,587,7,11,101,2006-01-26,0.5,"2014-09-25 20:16:29"
759,588,7,29,101,2006-01-26,0.75,"2014-09-25 20:16:29"
760,589,7,30,101,2006-01-26,0.25,"2014-09-25 20:16:29"
761,590,7,28,23,2006-01-27,0.25,"2014-09-25 20:16:29"
762,591,7,14,71,2006-01-27,0.25,"2014-09-25 20:16:29"
763,592,7,29,101,2006-01-27,0.25,"2014-09-25 20:16:29"
764,593,7,29,30,2006-01-27,0.25,"2014-09-25 20:16:29"
765,594,7,29,30,2006-01-27,0.5,"2014-09-25 20:16:29"
766,595,7,28,101,2006-01-27,0.25,"2014-09-25 20:16:29"
767,596,7,9,101,2006-01-27,0.25,"2014-09-25 20:16:29"
768,597,7,9,101,2006-01-26,0.25,"2014-09-25 20:16:29"
769,598,7,28,23,2006-01-26,0.25,"2014-09-25 20:16:29"
770,599,7,11,101,2006-01-30,1.25,"2014-09-25 20:16:29"
771,600,7,28,101,2006-01-30,0.25,"2014-09-25 20:16:29"
772,601,7,14,101,2006-01-30,0.25,"2014-09-25 20:16:29"
773,602,7,9,101,2006-01-30,0.25,"2014-09-25 20:16:29"
774,603,7,29,101,2006-01-31,2.25,"2014-09-25 20:16:29"
775,604,7,28,101,2006-01-31,0.5,"2014-09-25 20:16:29"
776,605,7,28,101,2006-01-31,0.5,"2014-09-25 20:16:29"
777,606,7,14,30,2006-01-31,0.25,"2014-09-25 20:16:29"
778,460,7,30,101,2006-01-31,1.75,"2014-09-25 20:16:29"
779,607,7,30,101,2006-01-31,0.25,"2014-09-25 20:16:29"
780,608,7,28,39,2006-01-31,0.25,"2014-09-25 20:16:29"
781,609,7,28,83,2006-01-31,0.25,"2014-09-25 20:16:29"
782,610,7,9,101,2006-01-31,0.25,"2014-09-25 20:16:29"
783,611,2,14,101,2006-01-03,2,"2014-09-25 20:16:29"
784,612,2,14,101,2006-01-03,2,"2014-09-25 20:16:29"
785,613,2,27,101,2006-01-03,2,"2014-09-25 20:16:29"
786,614,2,30,101,2006-01-03,1,"2014-09-25 20:16:29"
787,460,2,30,101,2006-01-04,2,"2014-09-25 20:16:29"
788,615,2,14,101,2006-01-04,1,"2014-09-25 20:16:29"
789,616,2,30,101,2006-01-04,1,"2014-09-25 20:16:29"
790,617,2,30,101,2006-01-04,2,"2014-09-25 20:16:29"
791,618,2,10,101,2006-01-04,1,"2014-09-25 20:16:29"
792,619,2,14,101,2006-01-05,1,"2014-09-25 20:16:29"
793,620,2,14,101,2006-01-05,2,"2014-09-25 20:16:29"
794,621,2,14,101,2006-01-05,1,"2014-09-25 20:16:29"
