activity_id,description,timestamp
428,"talked to superintendent about setting up a bicycle training for students receiving free bicycles for Tour de Calfornia and the issues about getting the program going in Sausalito schools","2014-09-25 21:43:07"
429,"buying cookies for w2sd","2014-09-25 21:43:07"
430,"w2sd with students","2014-09-25 21:43:07"
431,"walk around the block 20 students","2014-09-25 21:43:07"
432,"jeopardy 20 students","2014-09-25 21:43:07"
433,"presentation for the winter","2014-09-25 21:43:07"
434,"resending schedule to gym teacher","2014-09-25 21:43:07"
435,"rescheduling rained out classes","2014-09-25 21:43:07"
436,"corresponding with team leader about goal of involving student council in encouragement projects","2014-09-25 21:43:07"
437,"responding to email from the day timesheets","2014-09-25 21:43:07"
438,"working out logistics about who is in charge of following up wextra staff on timesheets","2014-09-25 21:43:07"
439,"follow up on presentationsw2sd logisitcs","2014-09-25 21:43:07"
440,"talking with michael about food donations","2014-09-25 21:43:07"
441,"helmet safety 50 students","2014-09-25 21:43:07"
442,"Tb testing","2014-09-25 21:43:07"
443,"walk around the block 20 students","2014-09-25 21:43:07"
444,"copied certificates walk around the block","2014-09-25 21:43:07"
445,"verified schedule with Frances, Jason and Kristin for the week","2014-09-25 21:43:07"
446,"updated maximizer with all classes taught for fall 05","2014-09-25 21:43:07"
447,"trying to schedule replacement teacher","2014-09-25 21:43:07"
448,"timesheet coordination","2014-09-25 21:43:07"
449,"typed up reports for staff meeting about projects to be done in January and the state of classes being taught next spring","2014-09-25 21:43:07"
450,"all SR2S staff meeting","2014-09-25 21:43:07"
451,"prepared documents for middle school meeting outlining models in other programs","2014-09-25 21:43:07"
452,"talked to Frances about relationships at Bacich","2014-09-25 21:43:07"
453,"updated rodeo manual with Jason","2014-09-25 21:43:07"
454,"brinstorming Middle school overall youth outreach program","2014-09-25 21:43:07"
455,"talked to Michael about information he needed for starting up a gear program for middle schoolers","2014-09-25 21:43:07"
456,"organizing transportation of gear with Kristin and Frances while away on holidays","2014-09-25 21:43:07"
457,"cleaning up getting ready for the holidays","2014-09-25 21:43:07"
458,"writing up proposal for michael to use for Middle school gear proposal","2014-09-25 21:43:07"
459,"MS Test correction,HSMS Brainstorm","2014-09-25 21:43:07"
460,"Staff Meeting","2014-09-25 21:43:07"
461,"Evaluate Middle School Bike Curric and Program","2014-09-25 21:43:07"
462,"Sausalito Bike Rodeo coordination","2014-09-25 21:43:07"
463,"Database orientation","2014-09-25 21:43:07"
464,"Develop High School Curriculum","2014-09-25 21:43:07"
465,"Rewrite Rodeo instruction manual","2014-09-25 21:43:07"
466,"Sausalito Rodeo- Scout rodeo site","2014-09-25 21:43:07"
467,"Edit Rodeo Manual, build rodeo equipment, research other curriculum","2014-09-25 21:43:07"
468,"Edit SR2S Gear Proposal","2014-09-25 21:43:07"
469,"Develop HS Transportation Class","2014-09-25 21:43:07"
470,"Schedule Middle School Program","2014-09-25 21:43:07"
471,"Sausalito School District - plan rodeo","2014-09-25 21:43:07"
472,"Develop new HS Class, Edit Rodeo Manual","2014-09-25 21:43:07"
473,"Respond to information requests","2014-09-25 21:43:07"
474,"Build Rodeo Equipment, review other curriculum","2014-09-25 21:43:07"
475,"Stop Look and Listen - Gallinas - 75 students","2014-09-25 21:43:07"
476,"Develop HS Class","2014-09-25 21:43:07"
477,"Staff Meeting","2014-09-25 21:43:07"
478,"Plan Bayside Rodeo","2014-09-25 21:43:07"
479,"Build Rodeo Equipment","2014-09-25 21:43:07"
480,"R and D for events to be run at schools for earth week","2014-09-25 21:43:07"
481,"wrote up outreach draft document for yikes 2 assembly in schools","2014-09-25 21:43:07"
482,"catch up on messages from holiday","2014-09-25 21:43:07"
483,"phone conversation with Wendi about goals for this week scheduling staff meeting","2014-09-25 21:43:07"
484,"talking with potential new SR2S teaching staff","2014-09-25 21:43:07"
485,"wrote up draft oultine for middle school SR2S program","2014-09-25 21:43:07"
486,"meeting with Jason about new high school curriculm","2014-09-25 21:43:07"
487,"gathering material to use during MCC presentations","2014-09-25 21:43:07"
488,"meeting with Michael about event grants","2014-09-25 21:43:07"
489,"calling physical education teachers","2014-09-25 21:43:07"
490,"catching up on emails from holidays","2014-09-25 21:43:07"
491,"scheudling meeting with team leader about how to address student council","2014-09-25 21:43:07"
492,"puttitng together images for high school powerpoint","2014-09-25 21:43:07"
493,"signed up for listserves with other bike ed teachers in the county","2014-09-25 21:43:07"
494,"brainstorming eventscontests for earth week","2014-09-25 21:43:07"
495,"all staff meeting","2014-09-25 21:43:07"
496,"preparing presentation for MCC","2014-09-25 21:43:07"
497,"contacting school about new Yikes 2 Assembly that is available","2014-09-25 21:43:07"
498,"contacting speaker for high school classes","2014-09-25 21:43:07"
499,"saving images for high school power point presentation","2014-09-25 21:43:07"
500,"brainstorming events to do for earth day","2014-09-25 21:43:07"
501,"creating new white board for 2006 classes","2014-09-25 21:43:07"
502,"presenation to youth outreach workers at Marin Conservation Corp","2014-09-25 21:43:07"
503,"making contacts with club leaders and brainstorming youth events","2014-09-25 21:43:07"
504,"practicing presentation for MCC","2014-09-25 21:43:07"
505,"met with team leaders to discuss how student council could participate in promotional activities","2014-09-25 21:43:07"
506,"database meeting","2014-09-25 21:43:07"
507,"research carbon calculator curriculum as idea for county wide earth day contest","2014-09-25 21:43:07"
508,"talked to program coordinator for headland institure about presenting at youth leadership conference","2014-09-25 21:43:07"
509,"research for earth day events price, time, etc.","2014-09-25 21:43:07"
510,"began writing text for high school drive less class","2014-09-25 21:43:07"
511,"planning mtg about school oriented earth day events","2014-09-25 21:43:07"
512,"wrote up draft proposal for community ed for earth day","2014-09-25 21:43:07"
513,"researched name and called photography head to talk about possibilitlies of a phot contest for earth day","2014-09-25 21:43:07"
514,"brainstormed with youth leader about what gets teenagers involved","2014-09-25 21:43:07"
515,"presented high school green transportation plan and event idea to next generation","2014-09-25 21:43:07"
516,"responding to emails from youth educators list serve natinally","2014-09-25 21:43:07"
517,"scheuduled youth sr2s club meeting at miller creek","2014-09-25 21:43:07"
518,"meeting with Jason about high school class","2014-09-25 21:43:07"
519,"developing power pointfinding images for High school class","2014-09-25 21:43:07"
520,"event brainstorm for county wide promotion contest internet research","2014-09-25 21:43:07"
521,"sent info to vice principal about scheduling classes, scheduled student council presentation","2014-09-25 21:43:07"
522,"sent michael art contacts from HPP","2014-09-25 21:43:07"
523,"edited MVMS proposal and snet to vice principal","2014-09-25 21:43:07"
524,"edited rodeo manual","2014-09-25 21:43:07"
525,"research on other commuter challenge events around the country","2014-09-25 21:43:07"
526,"researched other drive less power point displays and messaging","2014-09-25 21:43:07"
527,"read over the environmental educators council of Marin newsletter to find info on Bay area resources, talked to wendi about attending env. Ed fair","2014-09-25 21:43:07"
528,"found article in SR2s archives explaining safety patrol in order to send to Gallinas school team leaders","2014-09-25 21:43:07"
529,"typed up 6 templates explaining earth day initiated sr2s projects for earth day meeting","2014-09-25 21:43:07"
530,"created promotional sheet for team leaders about earth day classes and assemblies","2014-09-25 21:43:07"
531,"elaborated program ideas for earth day week for meeting","2014-09-25 21:43:07"
532,"researched for local artists that may want to be a part of the HPP","2014-09-25 21:43:07"
533,"researched ideas for county wide earth day contest involving the idea of carbon calculator","2014-09-25 21:43:07"
534,"created sign in sheet for team leader meeting","2014-09-25 21:43:07"
535,"called prinicpals about scheduling","2014-09-25 21:43:07"
536,"entered new principal and school contacts into database","2014-09-25 21:43:07"
537,"scheduled first round of 2nd grade classes","2014-09-25 21:43:07"
538,"talked to Mike schulist about food and material needs for club meeting for Miller Creek","2014-09-25 21:43:07"
539,"worked on power point presentationresearching images, etc.","2014-09-25 21:43:07"
540,"talked with Jason about new ideas for the bicycle rodoe for new version of our training manual","2014-09-25 21:43:07"
541,"trying to figure out where to enter classeswho was teaching","2014-09-25 21:43:07"
542,"gathering materials together for team leader meeting","2014-09-25 21:43:07"
543,"editing michaels gear proposal","2014-09-25 21:43:07"
544,"earth day planning meeting","2014-09-25 21:43:07"
545,"talking to Next Generation about offering a class together for Earth day","2014-09-25 21:43:07"
546,"worked with Jason on text and set up for Powe r point presentation","2014-09-25 21:43:07"
547,"created 4 new slides for high school  power point","2014-09-25 21:43:07"
548,"reevaluated contact people and prioritizing projects for the rest of the school year","2014-09-25 21:43:07"
549,"ordered foodpick up time  for middle school meeting","2014-09-25 21:43:07"
550,"looked over student surveys with youth group at school","2014-09-25 21:43:07"
551,"talked t0 8th grade parent and teachers about barriers to youth biking to school","2014-09-25 21:43:07"
552,"trying to figure out email for principal of school","2014-09-25 21:43:07"
553,"working with michael on new database issues- sent him list of classes and instructors","2014-09-25 21:43:07"
554,"talking about doing a presentation at a 45th grade science fair","2014-09-25 21:43:07"
555,"conversation with next generation about new event ideas","2014-09-25 21:43:07"
556,"creating event outline for Sausalito","2014-09-25 21:43:07"
557,"talking to event organizer of Sausalito rodeo","2014-09-25 21:43:07"
558,"talking with Michael about Sausalito rodeo and assembly","2014-09-25 21:43:07"
559,"called pizza shop seeking information about getting food donated, talked to head owner and got fax number","2014-09-25 21:43:07"
560,"typed up and sent notes from earth day meeting","2014-09-25 21:43:07"
561,"emails with youth bicycle education network","2014-09-25 21:43:07"
562,"scheduling classessending email follow up phone calls","2014-09-25 21:43:07"
563,"typed in all scheduling contacts into database","2014-09-25 21:43:07"
564,"created unified template for all school-based earth day ideas","2014-09-25 21:43:07"
565,"wrote and sent letter to pizza place for donations of food for middle school program","2014-09-25 21:43:07"
566,"high school powerpoint finishing touches on visuals","2014-09-25 21:43:07"
567,"talking to vice principal to schedule a meeting to figure out best outreach match for Mill Valley Middle school","2014-09-25 21:43:07"
568,"sharing ideasbrainstorming for May community ideas","2014-09-25 21:43:07"
569,"talked with Jason about rodeo set uptraining","2014-09-25 21:43:07"
570,"working out details for Eventrodeocontacts and publicity in Sausalito","2014-09-25 21:43:07"
571,"images and touches for Power Point","2014-09-25 21:43:07"
572,"recontacting teachers about classesdatabase","2014-09-25 21:43:07"
573,"talking to Roni from Next Generation","2014-09-25 21:43:07"
574,"learning new database","2014-09-25 21:43:07"
575,"phone conference with Wendi","2014-09-25 21:43:07"
576,"werking with Kim on set up of timesheets","2014-09-25 21:43:07"
577,"verifying class logistics and materials","2014-09-25 21:43:07"
578,"researching other programs to figure out how they market to and involve teachers in youth clubs","2014-09-25 21:43:07"
579,"scheduled all indooroutdoor classes for St. Rita","2014-09-25 21:43:07"
580,"looked over notes for presentation ot Gallinas","2014-09-25 21:43:07"
581,"research on how to put on a county wide contest","2014-09-25 21:43:07"
582,"presentation re SR2S for student council","2014-09-25 21:43:07"
583,"met with team leader to talk about follow up to student council","2014-09-25 21:43:07"
584,"earth day meeting","2014-09-25 21:43:07"
585,"Tam reporting","2014-09-25 21:43:07"
586,"gave Jason my opinion on new props for the rodeo","2014-09-25 21:43:07"
587,"coordinated time to meet with youth env. Service leaders at school, talked about agenda for meeting","2014-09-25 21:43:07"
588,"talked about promotion, and to dos for Saualito rodeo and assembly","2014-09-25 21:43:07"
589,"reprioritzed to do list incoorporating new event prirorities","2014-09-25 21:43:07"
590,"coordinated mtg. Time with wendi for princpipal mtg.","2014-09-25 21:43:07"
591,"talked to team leader about text of follow up email to vice principal about student council","2014-09-25 21:43:07"
592,"started draft of student engagement plan for middle schools","2014-09-25 21:43:07"
593,"did research on events used to lighten back packs around the country","2014-09-25 21:43:07"
594,"created proposal for activities based on results of studentparent survey for the spring","2014-09-25 21:43:07"
595,"contacted school principal to schedule","2014-09-25 21:43:07"
596,"all county event for earth day research for ideas running it.","2014-09-25 21:43:07"
597,"researced logisitical information for earth day program","2014-09-25 21:43:07"
598,"scheduled meeting with principal to talk about youth involvement","2014-09-25 21:43:07"
599,"high school transportation brainstorming w Next Generation","2014-09-25 21:43:07"
600,"contacted by energy club leaders to present","2014-09-25 21:43:07"
601,"exchaning club curriculum ideas for middle school with teacher","2014-09-25 21:43:07"
602,"talked to Danielle about sponsorship contacts for Earth Day","2014-09-25 21:43:07"
603,"power point presentation finishing touches","2014-09-25 21:43:07"
604,"following up with principalsteachers about classes","2014-09-25 21:43:07"
605,"updating database and new wall calender","2014-09-25 21:43:07"
606,"talking about agenda and scheduling youth mtg with club","2014-09-25 21:43:07"
607,"brainstorming about ways to run a new type of FRM contest","2014-09-25 21:43:07"
608,"scheduling presentation to youth energy club","2014-09-25 21:43:07"
609,"communicating with team leader about scheduling assemblies","2014-09-25 21:43:07"
610,"printing up materials for Earth Day report at staff meeting","2014-09-25 21:43:07"
611,"Answered voicemailsemails other misc messages from holiday","2014-09-25 21:43:07"
612,"Talked with various staff about organizational plan and issues for 2006","2014-09-25 21:43:07"
613,"revised electronic file system spreadsheets for Team leader data,","2014-09-25 21:43:07"
614,"Read materials related to SR2S National","2014-09-25 21:43:07"
615,"Read instructions for parent surveys, sent email to Dan Grunwald, communicated with Wendi.","2014-09-25 21:43:07"
616,"drafted Team leader survey related to Gear Partnership project","2014-09-25 21:43:07"
617,"Drafting Gear Partnership Proposal","2014-09-25 21:43:07"
618,"Made some edits on website","2014-09-25 21:43:07"
619,"Misc emailsvoicemails to reply","2014-09-25 21:43:07"
620,"printed flyer for team leader training mailing, folded, stuffed, labeled and stamped mailing, sealed envelopes.","2014-09-25 21:43:07"
621,"Phone calls to get missing team leader addresses","2014-09-25 21:43:07"
622,"Checking emails - voicemails,","2014-09-25 21:43:07"
623,"Phone call to Judd Wilson - he provided info on Healthy Teens Marin Investigated website and made phone call to director.","2014-09-25 21:43:07"
624,"Phone call to Kel Harris - about trailer - had to recopy VIN  for Theresa - working on issues with registration","2014-09-25 21:43:07"
625,"Database training with staff","2014-09-25 21:43:07"
626,"logging RSVP from TLs for meeting,","2014-09-25 21:43:07"
