Action_ID,Subtask_IDRef,Name,Description,Inactive_AsOf
598,28,*,scheduled meeting with principal to talk about youth involvement,
599,11,*,high school transportation brainstorming w/ Next Generation,
600,28,*,contacted by energy club leaders to present,
601,14,*,exchaning club curriculum ideas for middle school with teacher,
602,9,*,talked to Danielle about sponsorship contacts for Earth Day,
603,29,*,power point presentation finishing touches,
604,28,*,following up with principals/teachers about classes,
605,28,*,updating database and new wall calender,
606,14,*,talking about agenda and scheduling youth mtg with club,
607,30,*,brainstorming about ways to run a new type of FRM contest,
608,28,*,scheduling presentation to youth energy club,
609,28,*,communicating with team leader about scheduling assemblies,
610,9,*,printing up materials for Earth Day report at staff meeting,
611,14,*,Answered voicemails/emails other misc messages from holiday,
612,14,*,Talked with various staff about organizational plan and issues for 2006,
613,27,*,"revised electronic file system /spreadsheets for Team leader data,",
614,30,*,Read materials related to SR2S National,
615,14,*,"Read instructions for parent surveys, sent email to Dan Grunwald, communicated with Wendi.",
616,30,*,drafted Team leader survey related to Gear Partnership project,
617,30,*,Drafting Gear Partnership Proposal,
618,10,*,Made some edits on website,
619,14,*,Misc emails/voicemails to reply,
620,14,*,"printed flyer for team leader training mailing, folded, stuffed, labeled and stamped mailing, sealed envelopes.",
621,14,*,Phone calls to get missing team leader addresses,
622,14,*,"Checking emails - voicemails,",
623,14,*,"Phone call to Judd Wilson - he provided info on ""Healthy Teens Marin"" Investigated website and made phone call to director.",
624,29,*,Phone call to Kel Harris - about trailer - had to recopy VIN # for Theresa - working on issues with registration,
625,27,*,Database training with staff,
626,14,*,"logging RSVP from TL's for meeting,",
627,14,*,"Discussion with Wendi & Kim - lgistics and prioritizing, further discussion with Wendi",
628,30,*,previewing dvd of human powered parade,
629,14,*,"Gathering FRM materials to be photocopied for meeting, other misc. materials, phone calls",
630,30,*,"drafted update email for Dan Dacko of planet biek, and also updated Chris Davis in Texas about the gear partnership project.",
631,14,*,follow-up calls to team leaders - TL meeting,
632,14,*,processing TL documents,
633,17,*,"drafting email to principals for survey, sent email to non-respondents, misc. phone calls, principals approving survey - faxxing survey to Hamilton",
634,14,*,"Ansering emails, returning voicemails - TL Rsvp's for meeting, principals approving survey - faxxing survey to Hamilton",
635,14,*,"drafted and sent email to TL's with Flyer attached,",
636,7,*,Created personalized fax cover sheet - other document templates. Misc. conversation with Kim,
637,7,*,"Printing out TAM timesheets, drafting email for staff to sign sheets, collating pages, etc.",
638,14,*,Team leader RSVP's and misc. emails/voicemail replies,
639,14,*,"checking emails, voicemails",
640,17,*,tabulate principals for survey,
641,14,*,made copies o RM booklet for TL meeting,
642,14,*,"misc. phone calls to TL's about TL meeting, etc.",
643,30,*,"finished draft of gear partnership proposal, , emailed to staff for feedback, sent email to Bob Downs to check in.",
644,17,*,"Contacted final principals for survey schools, reviewed instructions and made notes.",
645,14,*,"misc. emails, phone calls to partners, TL's staff",
646,13,*,Made copies of timesheets for Kim,
647,14,*,"final prep for TL meeting - talked with staff,",
648,14,*,setup for TL meeting at community center,
649,14,*,misc. emails/phone calls,
650,14,*,"TL meeting cleanup after meeting, misc. conversation, and unloading items, replacing into SR2S storage room",
651,14,*,Mill Valley Task Force meeting,
652,14,*,"process ing notes from MV task fiorce meeting, entering attendees into database",
653,27,*,working with melanie on new DB - taking more notes on titles for pulldown menu - fine tuning,
654,14,*,"misc. phone calls - emails , voicemails returned to TL's, others",
655,14,*,entering contact data on new team leaders,
656,29,*,"trying to get trailer info for bob - program brainstorming conversation with jason, melanie.",
657,17,*,getting price quotes - printing arrangements made for parent survey copies.,
658,14,*,"ANSWERING EMAILS - VOICEMAILS, ETC.",
659,14,*,"Drafted and sent email for new team leaders, misc conversation with wendi to plan meeting",
660,14,*,training melanie on - Database,
661,17,*,planning logistics of mailing surveys,
662,14,*,updating database - TL info,
663,14,*,voicemails / emails check and respond,
664,14,*,"staff meeting w/wendi, kim",
665,17,*,"emails, phone calls, recruiting volunteers to help with survey mailing, other logistics",
666,17,*,"printed TAM labels, searching for envelopes, rescheduled volunteers - survey printing delayed.",
667,14,*,"drafted email for team leaders, scheduled new team leader meeting - working on logistics",
668,14,*,"misc discussion of database access, phone calls to Wendi, Dan, prepared banner for TL pickup",
669,14,*,misc. emails and phone calls - found host for TL meeting,
670,14,*,"misc emails, phone calls, dialog with staff",
671,27,*,Conversation with Dan - database fine-tuning,
672,17,*,coordinate assembly of survey packets,
673,14,*,misc phone calls emails - finalize new TL meeting,
674,13,*,"prepare monthly report, call w/ David to prepare for TAM meeting",
675,14,*,"emails, phone call with Melanie regarding preparations for the new year and setting up staff meeting",
676,29,*,review Middle School Bike program report,
677,14,*,reschedule Ross Valley Task Force meeting due to flood emergency,
678,14,*,inquery from parent at Mary Silveira School,
679,17,*,prepare instructions for parent survey,
680,14,*,reminder for Novato Task force,
681,29,*,prepare outline for high school transportation program.,
682,2,*,research school travel plans,
683,30,*,"Staff meeting, Team leader training, Spring events, Sausalito Rodeo, Middle School and high school programs.",
684,14,*,"Team leader meeting agenda, labels",
685,14,*,meeting with Neil Cummins team leader,
686,14,*,"Prep for Novato Task Force, , Novato Task Force meeting, type up notes.",
687,14,*,"correspondence/email, staff oversight",
688,4,*,Meeting with Principal at Old Mill School,
689,30,*,"strategy meeting with David, prepare Task force report",
690,30,*,"Work with staff on Earth Day presentation ideas, getting ready for team leader training, parent surveys, learning new database.",
691,13,*,meeting with TAM staff,
692,14,*,talkwied with Ron Ford of Santa Venetia regarding issues on bke access and storage for Gallinas School (now Venetia Valley School),
693,14,*,organizing task forces for Mlil Valley and Ross Valley,
694,29,*,review letter to Mill Valley Middle School and other classroom related materials,
695,4,*,"sent out digital letter to new schools, work with new team leader for Mary Silveira",
696,14,*,"Prep for Team Leader training, organization for Ross Valley Task force meeting, staff oversight, emails",
697,10,*,"Environmental Forum presentation,",
698,8,*,research small prizes for FRM contest,
699,14,*,"misc emails - Ross Valley/Mill Valley task force prep, new principal contacts, new school set up for Mary Silveira etc., phone call with MVMS team leader re: MV meeting and COM",
700,29,*,review rodeo manuel,
701,14,*,"Mill Valley Task Force meeting, including prep and follow-up.",
702,30,*,review gear proposal for Middle School,
703,2,*,revise outline for program sustainability,
704,14,*,Walkabouts for Lu Sutton and Lynwood,
705,13,*,setting up system for processing TAM invoices,
706,14,*,"Orientation for new County DPW rep for task forces, other email",
707,30,*,Phone conversation with Street Smarts to get detailed information about the program.,
708,17,*,finalize schools participating in surveys and print labels.,
709,14,*,"follow up from Lu Sutton walkabout, team leader meeting, Mill Valley task force",
710,13,*,review staff timesheets,
711,29,*,review High School presentation,
712,14,*,"answering emails, reviewing documents, staff oversight",
713,30,*,"preparing enforcement presentation for Novato, review Street Smarts",
714,4,*,Meeting with principal and Team leaders  for Mary Silveira,
715,13,*,Prep for TAM report,
716,14,*,answering emails,
717,14,*,Conversation with CHP qbout task forces,
718,30,*,Create Enforcement powerpoint,
719,14,*,received call from company looking for a pilot installment of new bicycling measures.  Referred to David.,
720,29,*,Meeting with next Generation to discuss High School collaboration,
721,14,*,Staff support Meet with Melanie re: Middle School program,
722,32,*,research prizes for FRM,
723,7,*,Complete towing insurance application. Research COBRA for Michael and submit Termination Request to Kaiser,
724,7,*,Tech support; COBRA issues; restocked tabling box,
725,7,*,Download website to server. Replace School Pool Guidebook with new version. Follow up on trailer insurance issues. Begin intake for Kristin,
726,7,*,Fix quota issue on Mel's email; intake procedures for Kristin. Provided volunteer info to Kristin,
727,7,*,"Intake for Kristin: phones, web, computer issues",
728,32,*,Helmet Safety - St. Rita's,
729,32,*,Jeopardy - St. Rita's,
730,13,*,"Tam reporting, set-up template",
731,14,*,Plan Bayside Rodeo,
732,32,*,HS Class Presentation,
733,28,*,Schedule MS Bike Program - Meeting with Principal,
734,33,*,Program outreach - Bayside rodeo,
735,14,*,Outreach Strategy Meeting with Melanie,
736,28,*,Schedulijng meeting - Middle School program - White Hill,
737,28,*,MS Program Scheduling- Gallinas,
738,29,*,Develop Bicycle Math Problems,
739,28,*,Scheduling MS Program - White Hill,
740,29,*,Curric Development/research,
741,28,*,Scheduling - Sausalito rodeo/assembly days,
742,33,*,Run Sausalito School Assembly. Transport pro riders.,
743,33,*,Run Sausalito Bike Rodeo- 40 youth,
744,7,*,followed up on staff meeting tasks,
745,30,*,Staff outreach meeting w/ Michael for Marin City,
746,29,*,Brainstorm YMCA outreach offerings,
747,14,*,Respond to information requests,
748,29,*,rodeo materials/props and math problem research - HS curric,
749,28,*,YMCA Safety Fair meeting,
750,14,*,Respond to rodeo instructor,
751,28,*,MS Program - Gallinas,
752,28,*,MS Program - White Hill,
753,28,*,MS Program - Lagunitas,
754,7,*,program staffing changes coordination,
755,13,*,January timesheet and invoice coord,
756,7,*,program and staff changes planning,
757,13,*,Jan invoice coord,
758,9,*,Park & Rec Riding with Kids workshops development and task coord,
759,7,*,"program implementation issues coord and conference call, trailer storage rent coordination",
760,13,*,Jan invoice and timesheets coord/compilation/mailing,
761,7,*,"Admin Assist projects orientation and HR coord, trick rider invoices coord, trailer parking rent payment coord, 06-07 project budget evaluation,",
762,13,*,Feb invoice coord,
763,9,*,autumn event prelim planning coord,
764,14,*,general office / database training w/Michael,
765,14,*,program conversation with Wendi,
766,14,*,"w/Bob - technical set-up, vol. lists…info.",
767,8,*,volunteer calls (FRM packet collating),
768,14,*,work on facility for TL meeting,
769,14,*,Team Leader meeting coordination / SR Rec.,
770,7,*,Administrative office knowhow / learning,
771,8,*,call / track volunteers for FRM TL packages,
772,8,*,FRM box purchase info,
773,9,*,Ride n' Seek raffle possibilities & letters,
774,9,*,Earth Day activity press release locations,
775,9,*,Ride n Seek prize requests,
776,9,*,Earth Day press release work,
777,14,*,misc. phone calls / followup,
778,32,*,Redwood high school presentation,
779,29,*,studying script for HS presentation,
780,11,*,talked with MCC crew about planing bike to school campaign,
781,10,*,researched information on how/where to present community lessons on biking with kids.,
782,28,*,initial emails to principals of schools that Safe Routes just started with,
783,29,*,typed up proprosal for riding with kids clubs for rec departments - looking for classes,
784,11,*,talked to MFSP about partnering and doing event for earth month,
785,29,*,researched how to run community wide contests and structure for running one in other places,
786,32,*,high school presentation,
787,32,*,presentation to class,
788,11,*,talking to marin headlands youth educator about upcoming conference for youth and how safe routes could participate,
789,11,*,talking to teen environmental network about earth month and cool teachers that might be interested in safe routes powerpoint,
790,14,*,helped Miller Creek students look through student surveys; picked up pizza and transportation,
791,29,*,meeting in Sepastopol to observe youth led transportation project presentation  brainstorming session with Palo Alto and Sonoma county youth leaders,
