TimeLogProperty_ID,TimeLog_IDRef,ProjPropEnum_IDRef
7121,31603,18
7122,31604,18
7123,31605,18
7124,31606,73
7125,31607,43
7126,31608,18
7127,31609,18
7128,31610,30
7129,31611,23
7130,31612,63
7131,31613,30
7132,31614,24
7133,31615,29
7134,31616,42
7135,31617,39
7136,31619,14
7137,31621,69
7138,31624,31
7139,31625,28
7140,31626,31
7141,31627,39
7142,31628,39
7143,31629,28
7144,31630,69
7145,31631,28
7146,31632,97
7147,31633,97
7148,31635,30
7149,31637,39
7150,31638,30
7151,31640,39
7152,31641,39
7153,31644,30
7154,31645,43
7155,31646,43
7156,31647,43
7157,31650,49
7158,31651,69
7159,31652,30
7160,31656,69
7161,31659,69
7162,31662,24
7163,31663,29
7164,31665,23
7165,31676,24
7166,31677,23
7167,31678,24
7168,31679,23
7169,31683,24
7170,31720,3
7171,31726,31
7172,31728,13
7173,31732,4
7174,31733,43
7175,31734,30
7176,31736,43
7177,31738,51
7178,31740,69
7179,31742,4
7180,31743,30
7181,31745,4
7182,31746,69
7183,31759,31
7184,31772,30
7185,31781,43
7186,31782,49
7187,31783,30
7188,31786,69
7189,31787,39
7190,31788,39
7191,31789,30
7192,31790,43
7193,31791,43
7194,31792,39
7195,31793,49
7196,31794,14
7197,31795,43
7198,31796,43
7199,31797,28
7200,31798,30
7201,31799,28
7202,31800,49
7203,31801,30
7204,31802,69
7205,31885,90
7206,31895,13
7207,31896,14
7208,31897,30
7209,31898,30
7210,31899,30
7211,31900,30
7212,31901,29
7213,31902,18
7214,31906,43
7215,31907,30
7216,31908,30
7217,31909,30
7218,31910,30
7219,31911,29
7220,31912,29
7221,31913,29
7222,31914,29
7223,31915,18
7224,31916,18
7225,31917,18
7226,31918,18
7227,31919,24
7228,31920,28
7229,31922,42
7230,31930,24
7231,31931,29
7232,31932,29
7233,31933,86
7234,31936,42
7235,31937,30
7236,31938,43
7237,31939,42
7238,31940,18
7239,31941,18
7240,31942,18
7241,31943,29
7242,31951,70
7243,31952,70
7244,31953,30
7245,31954,23
7246,31955,23
7247,31956,23
7248,31957,29
7249,31958,29
7250,31959,29
7251,31960,29
7252,31961,73
7253,31962,43
7254,31963,43
7255,31964,18
7256,31965,18
7257,31966,18
7258,31967,18
7259,31968,18
7260,31969,42
7261,31970,42
7262,31971,20
7263,31972,28
7264,31974,70
7265,31976,23
7266,31977,13
7267,31978,11
7268,31979,68
7269,31980,68
7270,31981,27
7271,31984,13
7272,31985,13
7273,31986,56
7274,31988,13
7275,31990,13
7276,31991,13
7277,31992,13
7278,31997,13
7279,31998,50
7280,31999,11
7281,32003,97
7282,32004,30
7283,32005,69
7284,32006,39
7285,32007,39
7286,32008,30
7287,32011,20
7288,32012,35
7289,32014,35
7290,32015,35
7291,32016,35
7292,32018,25
7293,32019,14
7294,32020,30
7295,32022,30
7296,32025,23
7297,32028,23
7298,32042,86
7299,32061,4
7300,32065,68
7301,32067,39
7302,32069,13
7303,32071,13
7304,32072,15
7305,32073,13
7306,32074,11
7307,32075,29
7308,32080,27
7309,32090,13
7310,32093,13
7311,32094,11
7312,32101,30
7313,32109,14
7314,32110,30
7315,32114,30
7316,32115,20
7317,32116,43
7318,32117,20
7319,32118,43
7320,32119,69
7321,32120,39
7322,32121,30
7323,32122,35
7324,32123,35
7325,32124,14
7326,32125,30
7327,32127,27
7328,32128,28
7329,32129,13
7330,32130,13
7331,32131,11
7332,32142,89
7333,32230,63
7334,32232,70
7335,32233,84
7336,32234,51
7337,32235,51
7338,32236,70
7339,32237,39
7340,32238,29
7341,32239,29
7342,32240,18
7343,32241,18
7344,32242,18
7345,32243,28
7346,32244,28
7347,32245,24
7348,32246,24
7349,32247,42
7350,32248,23
7351,32249,70
7352,32250,70
7353,32251,30
7354,32252,30
7355,32253,73
7356,32254,73
7357,32257,18
7358,32258,18
7359,32259,18
7360,32261,29
7361,32262,29
7362,32263,42
7363,32264,18
7364,32265,18
7365,32266,73
7366,32267,23
7367,32271,28
7368,32272,30
7369,32273,30
7370,32274,30
7371,32278,70
7372,32279,73
7373,32281,24
7374,32282,24
7375,32283,29
7376,32284,29
7377,32285,70
7378,32286,70
7379,32287,30
7380,32288,30
7381,32289,42
7382,32290,64
7383,32293,42
7384,32294,73
7385,32295,73
7386,32296,73
7387,32297,43
7388,32298,70
7389,32299,70
7390,32300,30
7391,32301,24
7392,32302,24
7393,32303,18
7394,32304,73
7395,32305,73
7396,32306,73
7397,32307,73
7398,32308,24
7399,32309,24
7400,32310,24
7401,32311,24
7402,32312,24
7403,32313,29
7404,32319,28
7405,32320,30
7406,32321,70
7407,32322,24
7408,32323,24
7409,32324,28
7410,32325,28
7411,32326,28
7412,32327,29
7413,32328,23
7414,32329,23
7415,32330,73
7416,32333,24
7417,32334,42
7418,32335,29
7419,32336,18
7420,32337,73
7421,32338,70
7422,32339,70
7423,32340,70
7424,32341,69
7425,32343,63
7426,32344,83
7427,32345,83
7428,32348,17
7429,32350,63
7430,32352,50
7431,32353,50
7432,32354,39
7433,32355,63
7434,32357,15
7435,32358,63
7436,32359,63
7437,32362,50
7438,32363,70
7439,32365,56
7440,32366,10
7441,32367,70
7442,32370,56
7443,32372,70
7444,32373,84
7445,32374,84
7446,32376,51
7447,32378,70
7448,32379,70
7449,32380,39
7450,32382,50
7451,32388,24
7452,32389,29
7453,32391,29
7454,32396,18
7455,32397,18
7456,32401,18
7457,32405,73
7458,32406,18
7459,32407,18
7460,32410,18
7461,32419,92
7462,32420,92
7463,32428,4
7464,32430,43
7465,32431,56
7466,32433,21
7467,32434,51
7468,32435,28
7469,32436,30
7470,32437,41
7471,32439,15
7472,32440,63
7473,32458,56
7474,32459,84
7475,32473,70
7476,32474,28
7477,32475,30
7478,32481,83
7479,32482,17
7480,32494,15
7481,32504,70
7482,32509,91
7483,32510,92
7484,32511,92
7485,32512,91
7486,32513,91
7487,32514,91
7488,32515,91
7489,32517,89
7490,32523,14
7491,32524,89
7492,32525,89
7493,32526,89
7494,32527,89
7495,32536,17
7496,32537,15
7497,32538,63
7498,32539,63
7499,32540,39
7500,32541,28
7501,32542,17
7502,32543,50
7503,32544,50
7504,32545,63
7505,32546,63
7506,32555,90
7507,32556,90
7508,32651,89
7509,32659,25
7510,32660,1
7511,32665,51
7512,32666,50
7513,32667,60
7514,32668,1
7515,32669,1
7516,32670,60
7517,32671,51
7518,32672,25
7519,32674,1
7520,32675,29
7521,32676,73
7522,32677,73
7523,32678,24
7524,32679,24
7525,32680,24
7526,32681,30
7527,32682,30
7528,32683,23
7529,32684,23
7530,32685,70
7531,32688,42
7532,32689,18
7533,32693,24
7534,32694,42
7535,32695,30
7536,32700,29
7537,32701,29
7538,32703,50
7539,32706,60
7540,32707,1
7541,32708,70
7542,32710,25
7543,32712,1
7544,32714,60
7545,32716,51
7546,32718,25
7547,32719,60
7548,32721,25
7549,32726,1
7550,32743,50
7551,32744,51
7552,32745,1
7553,32746,1
7554,32747,60
7555,32768,51
7556,32772,60
7557,32773,25
7558,32779,1
7559,32782,51
7560,32794,90
7561,32798,90
7562,32818,89
7563,32819,89
7564,33099,28
7565,33100,28
7566,33101,42
7567,33102,42
7568,33103,30
7569,33104,62
7570,33105,29
7571,33106,29
7572,33107,29
7573,33108,29
7574,33110,62
7575,33112,29
7576,33113,29
7577,33114,42
7578,33115,42
7579,33116,42
7580,33117,23
7581,33118,73
7582,33145,86
7583,33146,86
7584,33348,42
7585,33350,70
7586,33352,70
7587,33354,70
7588,33355,70
7589,33357,42
7590,33358,23
7591,33360,3
7592,33362,23
7593,33363,23
7594,33380,70
7595,33381,70
7596,33382,70
7597,33383,70
7598,33384,70
7599,33408,70
7600,33409,70
7601,33440,70
7602,33441,70
7603,33446,42
7604,33447,42
7605,33448,62
7606,33449,42
7607,33450,42
7608,33451,30
7609,33452,30
7610,33453,73
7611,33454,70
7612,33456,42
7613,33457,42
7614,33458,42
7615,33459,42
7616,33463,30
7617,33464,30
7618,33470,23
7619,33471,23
7620,33472,29
7621,33473,70
7622,33474,30
7623,33475,30
7624,33476,29
7625,33477,29
7626,33479,42
7627,33480,42
7628,33481,30
7629,33482,42
7630,33483,42
7631,33484,43
7632,33485,30
7633,33486,30
7634,33487,29
7635,33488,29
7636,33489,42
7637,33490,42
7638,33491,73
7639,33492,23
7640,33493,70
7641,33494,70
7642,33495,30
7643,33496,30
7644,33497,42
7645,33498,42
7646,33499,42
7647,33500,42
7648,33501,42
7649,33503,42
7650,33506,23
7651,33507,23
7652,33510,29
7653,33512,30
7654,33513,18
7655,33514,23
7656,33515,70
7657,33516,29
7658,33517,29
7659,33518,42
7660,33519,70
7661,33520,70
7662,33525,70
7663,33526,70
7664,33532,42
7665,33535,91
7666,33538,89
7667,33555,30
7668,33556,30
7669,33558,30
7670,33560,30
7671,33564,4
7672,33565,43
7673,33566,30
7674,33567,70
7675,33568,70
7676,33569,70
7677,33663,42
7678,33664,42
7679,33665,42
7680,33667,73
7681,33668,23
7682,33669,30
7683,33670,30
7684,33671,73
7685,33679,73
7686,33680,29
7687,33681,42
7688,33682,29
7689,33683,42
7690,33684,42
7691,33685,42
7692,33686,30
7693,33687,4
7694,33688,73
7695,33689,73
7696,33690,30
7697,33692,29
7698,33693,42
7699,33694,42
7700,33695,70
7701,33696,73
7702,33697,32
7703,33698,21
7704,33699,41
7705,33700,21
7706,33701,21
7707,33702,21
7708,33703,21
7709,33705,32
7710,33706,5
7711,33709,32
7712,33712,49
7713,33713,60
7714,33715,21
7715,33716,41
7716,33717,60
7717,33718,3
7718,33721,41
7719,33723,60
7720,33724,21
7721,33726,5
7722,33751,23
7723,33753,89
7724,33763,21
7725,33765,58
7726,33768,16
7727,33769,23
7728,33770,16
7729,33774,23
7730,33775,23
7731,33776,23
7732,33777,91
7733,33785,16
7734,33786,91
7735,33787,91
7736,33788,89
7737,33796,42
7738,33797,42
7739,33798,42
7740,33799,42
7741,33800,28
7742,33801,30
7743,33803,23
7744,33804,23
7745,33805,73
7746,33806,73
7747,33807,30
7748,33808,29
7749,33809,30
7750,33810,30
7751,33812,30
7752,33813,29
7753,33814,42
7754,33815,42
7755,33816,23
7756,33817,23
7757,33818,23
7758,33819,23
7759,33824,42
7760,33825,42
7761,33826,28
7762,33827,73
7763,33828,43
7764,33829,30
7765,33830,30
7766,33831,23
7767,33832,23
7768,33833,73
7769,33834,29
7770,33835,42
7771,33836,42
7772,33837,23
7773,33838,3
7774,33839,16
7775,33854,7
7776,33855,23
7777,33858,3
7778,33859,3
7779,33861,30
7780,33862,43
7781,33863,83
7782,33864,11
7783,33865,43
7784,33869,23
7785,33870,16
7786,33871,21
7787,33910,23
7788,33911,23
7789,33912,23
7790,33913,16
7791,33915,16
7792,33919,16
7793,33920,16
7794,33921,41
7795,33923,49
7796,33924,5
7797,33925,60
7798,33927,41
7799,33928,2
7800,33932,41
7801,33934,41
7802,33937,2
7803,33939,41
7804,33941,41
7805,33950,29
7806,33954,28
7807,33955,28
7808,33956,73
7809,33957,23
7810,33958,23
7811,33959,23
7812,33960,4
7813,33961,4
7814,33962,4
7815,33963,23
7816,33965,73
7817,33966,29
7818,33967,42
7819,33968,73
7820,33969,73
7821,33970,73
7822,33971,73
7823,33972,42
7824,33973,30
7825,33974,18
7826,33975,70
7827,33976,23
7828,33977,16
7829,33978,16
7830,33983,73
7831,33984,23
7832,33985,23
7833,33986,70
7834,33989,30
7835,33990,4
7836,33991,16
7837,33993,42
7838,33994,49
7839,33995,49
7840,33997,29
7841,33998,21
7842,34000,2
7843,34002,32
7844,34003,2
7845,34008,2
7846,34010,41
7847,34011,2
7848,34012,41
7849,34034,49
7850,34035,32
7851,34036,2
7852,34037,30
7853,34038,4
7854,34039,4
7855,34041,41
7856,34047,73
7857,34048,16
7858,34096,42
7859,34098,29
7860,34099,23
7861,34100,30
7862,34102,30
7863,34104,29
7864,34105,73
7865,34106,30
7866,34107,42
7867,34108,42
7868,34109,42
7869,34110,42
7870,34115,29
7871,34116,29
7872,34117,29
7873,34118,29
7874,34119,73
7875,34120,73
7876,34121,73
7877,34122,70
7878,34123,30
7879,34124,30
7880,34125,23
7881,34127,18
7882,34128,23
7883,34129,73
7884,34132,73
7885,34133,73
7886,34136,29
7887,34137,42
7888,34138,30
7889,34139,18
7890,34140,21
7891,34141,21
7892,34142,21
7893,34143,21
7894,34144,32
7895,34145,32
7896,34146,41
7897,34147,41
7898,34170,49
7899,34171,29
7900,34172,31
7901,34174,32
7902,34176,5
7903,34179,30
7904,34181,30
7905,34183,49
7906,34184,5
7907,34187,21
7908,34188,60
7909,34189,3
7910,34190,32
7911,34191,2
7912,34192,41
7913,34234,10
7914,34237,31
7915,34262,30
7916,34264,18
7917,34266,88
7918,34280,5
7919,34281,5
7920,34282,5
7921,34283,5
7922,34284,5
7923,34285,5
7924,34286,5
7925,34287,5
7926,34288,41
7927,34289,41
7928,34290,41
7929,34291,20
7930,34300,10
7931,34302,5
7932,34306,14
7933,34309,14
7934,34311,14
7935,34313,5
7936,34314,14
7937,34315,15
7938,34316,5
7939,34317,15
7940,34319,33
7941,34320,20
7942,34322,14
7943,34323,11
7944,34324,14
7945,34325,100
7946,34328,20
7947,34331,14
7948,34333,14
7949,34334,100
7950,34336,100
7951,34338,100
7952,34341,4
7953,34342,10
7954,34343,16
7955,34344,16
7956,34345,4
7957,34347,5
7958,34349,16
7959,34353,4
7960,34354,11
7961,34355,4
7962,34406,73
7963,34407,30
7964,34409,30
7965,34410,30
7966,34411,73
7967,34412,73
7968,34413,42
7969,34414,42
7970,34415,23
7971,34417,29
7972,34418,70
7973,34422,73
7974,34424,16
7975,34425,16
7976,34426,16
7977,34427,16
7978,34428,16
7979,34429,73
7980,34431,29
7981,34434,70
7982,34435,30
7983,34436,30
7984,34437,23
7985,34440,73
7986,34441,73
7987,34442,28
7988,34443,29
7989,34444,42
7990,34445,23
7991,34446,23
7992,34450,73
7993,34451,73
7994,34454,70
7995,34457,28
7996,34458,29
7997,34459,70
7998,34460,42
7999,34466,28
8000,34470,10
8001,34471,10
8002,34472,20
8003,34495,33
8004,34496,4
8005,34497,4
8006,34498,4
8007,34500,33
8008,34504,87
8009,34600,5
8010,34601,33
8011,34602,33
8012,34603,100
8013,34607,15
8014,34610,15
8015,34613,100
8016,34614,27
8017,34616,15
8018,34618,59
8019,34622,27
8020,34624,31
8021,34625,5
8022,34626,5
8023,34627,59
8024,34629,59
8025,34632,33
8026,34634,30
8027,34635,30
8028,34636,30
8029,34637,30
8030,34638,30
8031,34642,38
8032,34643,100
8033,34645,33
8034,34646,38
8035,34667,91
8036,34668,91
8037,34669,86
8038,34674,86
8039,34675,91
8040,34682,91
8041,34683,86
8042,34689,5
8043,34690,30
8044,34691,30
8045,34694,42
8046,34695,72
8047,34696,70
8048,34706,42
8049,34712,30
8050,34713,30
8051,34715,30
8052,34718,29
8053,34720,42
8054,34722,29
8055,34723,29
8056,34727,42
8057,34728,30
8058,34851,30
8059,34854,17
8060,34856,31
8061,34859,96
8062,34861,29
8063,34862,9
8064,34865,17
8065,34867,9
8066,34870,30
8067,34873,29
8068,34876,17
8069,34878,30
8070,34889,1
8071,34890,1
8072,34892,10
8073,34893,17
8074,34894,30
8075,34945,30
8076,34965,92
8077,34993,30
8078,34997,92
8079,34998,92
8080,35001,30
8081,35002,30
8082,35005,29
8083,35007,70
8084,35008,73
8085,35009,29
8086,35015,28
8087,35016,28
8088,35017,30
8089,35018,42
8090,35019,42
8091,35020,73
8092,35021,73
8093,35022,29
8094,35023,29
8095,35024,29
8096,35025,29
8097,35026,30
8098,35027,30
8099,35028,30
8100,35032,28
8101,35033,28
8102,35034,29
8103,35035,30
8104,35036,30
8105,35037,30
8106,35038,30
8107,35039,29
8108,35042,29
8109,35043,29
8110,35044,42
8111,35045,70
8112,35046,70
8113,35047,42
8114,35051,28
8115,35052,30
8116,35053,30
8117,35055,29
8118,35056,30
8119,35057,30
8120,35061,70
8121,35062,70
8122,35065,30
8123,35066,30
8124,35069,70
8125,35070,28
8126,35071,29
8127,35073,42
8128,35074,23
8129,35075,23
8130,35076,30
8131,35077,38
8132,35078,83
8133,35080,30
8134,35081,30
8135,35082,30
8136,35083,9
8137,35085,17
8138,35089,9
8139,35090,9
8140,35092,9
8141,35094,30
8142,35095,30
8143,35096,4
8144,35097,1
8145,35098,30
8146,35179,15
8147,35181,20
8148,35185,28
8149,35187,27
8150,35189,51
8151,35190,35
8152,35191,35
8153,35192,35
8154,35195,43
8155,35198,4
8156,35199,96
8157,35200,4
8158,35205,4
8159,35206,1
8160,35208,10
8161,35212,30
8162,35214,1
8163,35216,4
8164,35220,4
8165,35221,30
8166,35222,4
8167,35223,96
8168,35224,96
8169,35226,4
8170,35256,92
8171,35258,89
8172,35270,4
8173,35271,30
8174,35302,23
8175,35303,23
8176,35304,28
8177,35305,30
8178,35312,28
8179,35313,73
8180,35314,42
8181,35315,29
8182,35316,70
8183,35317,70
8184,35324,70
8185,35325,70
8186,35326,70
8187,35327,42
8188,35328,42
8189,35329,42
8190,35330,42
8191,35331,42
8192,35332,32
8193,35333,32
8194,35334,29
8195,35335,23
8196,35336,23
8197,35339,29
8198,35340,28
8199,35341,28
8200,35342,28
8201,35343,42
8202,35347,30
8203,35348,29
8204,35349,42
8205,35350,42
8206,35352,28
8207,35353,28
8208,35354,73
8209,35355,73
8210,35356,28
8211,35357,28
8212,35358,28
8213,35362,70
8214,35363,42
8215,35364,42
8216,35366,30
8217,35367,30
8218,35368,30
8219,35369,30
8220,35375,28
8221,35376,28
8222,35377,28
8223,35378,28
8224,35379,28
8225,35380,42
8226,35381,29
8227,35382,23
8228,35383,23
8229,35384,41
8230,35385,43
8231,35386,43
8232,35387,29
8233,35390,4
8234,35391,42
8235,35392,42
8236,35393,29
8237,35394,29
8238,35395,80
8239,35396,80
8240,35397,18
8241,35398,29
8242,35399,23
8243,35400,4
8244,35401,4
8245,35402,30
8246,35427,1
8247,35428,30
8248,35430,30
8249,35431,1
8250,35433,4
8251,35435,4
8252,35436,30
8253,35437,4
8254,35438,38
8255,35439,4
8256,35440,29
8257,35441,42
8258,35444,42
8259,35445,42
8260,35447,42
8261,35449,20
8262,35450,30
8263,35452,30
8264,35453,27
8265,35454,43
8266,35455,30
8267,35456,83
8268,35461,67
8269,35462,4
8270,35463,20
8271,35515,87
8272,35517,88
8273,35562,63
8274,35563,63
8275,35564,29
8276,35565,29
8277,35566,28
8278,35568,30
8279,35569,30
8280,35570,30
8281,35571,23
8282,35572,23
8283,35573,23
8284,35575,82
8285,35576,42
8286,35577,42
8287,35578,28
8288,35580,70
8289,35582,30
8290,35599,30
8291,35600,42
8292,35601,23
8293,35602,28
8294,35603,64
8295,35604,29
8296,35605,42
8297,35606,70
8298,35673,59
8299,35677,30
8300,35678,43
8301,35681,43
8302,35682,30
8303,35683,43
8304,35684,30
8305,35686,63
8306,35687,63
8307,35689,59
8308,35690,63
8309,35692,51
8310,35695,59
8311,35698,43
8312,35699,51
8313,35700,63
8314,35701,51
8315,35703,39
8316,35704,63
8317,35705,63
8318,35812,51
8319,35814,68
8320,35815,68
8321,35816,14
8322,35817,100
8323,35821,1
8324,35823,39
8325,35824,25
8326,35826,39
8327,35828,17
8328,35829,39
8329,35830,51
8330,35831,17
8331,35832,68
8332,35866,51
8333,35868,100
8334,35881,1
8335,35882,86
8336,35890,30
8337,35893,43
8338,35894,11
8339,35896,94
8340,35897,83
8341,35904,1
8342,35905,1
8343,35906,25
8344,35907,25
8345,35909,11
8346,35910,43
8347,35911,30
8348,35912,30
8349,35913,30
8350,35914,30
8351,35915,17
8352,35917,17
8353,35918,29
8354,35919,29
8355,35920,28
8356,35921,28
8357,35922,28
8358,35928,43
8359,35929,42
8360,35930,73
8361,35931,73
8362,35932,23
8363,35934,70
8364,35935,31
8365,35936,28
8366,35939,70
8367,35941,30
8368,35944,83
8369,35945,30
8370,35947,70
8371,35948,42
8372,35949,42
8373,35950,23
8374,35951,23
8375,35952,18
8376,35953,18
8377,35955,29
8378,35956,29
8379,35957,29
8380,35958,42
8381,35959,70
8382,35962,30
8383,35963,28
8384,35965,43
8385,35967,73
8386,35968,73
8387,35969,51
8388,35970,51
8389,35971,68
8390,35972,68
8391,35973,68
8392,35974,11
8393,35975,1
8394,36036,97
8395,36038,31
8396,36039,97
8397,36040,83
8398,36041,83
8399,36042,97
8400,36043,83
8401,36044,83
8402,36047,50
8403,36049,39
8404,36050,42
8405,36077,2
8406,36079,43
8407,36080,39
8408,36083,29
8409,36084,39
8410,36085,4
8411,36088,43
8412,36089,4
8413,36090,43
8414,36093,39
8415,36095,30
8416,36096,43
8417,36097,28
8418,36098,28
8419,36099,23
8420,36100,23
8421,36104,73
8422,36105,73
8423,36106,30
8424,36107,29
8425,36108,29
8426,36109,29
8427,36114,42
8428,36115,42
8429,36116,23
8430,36117,23
8431,36118,18
8432,36119,18
8433,36120,28
8434,36121,28
8435,36122,31
8436,36123,43
8437,36124,43
8438,36125,73
8439,36126,42
8440,36127,42
8441,36129,28
8442,36130,42
8443,36131,70
8444,36132,73
8445,36133,73
8446,36134,29
8447,36135,28
8448,36141,29
8449,36142,42
8450,36143,24
8451,36144,73
8452,36145,29
8453,36146,28
8454,36147,28
8455,36148,28
8456,36149,28
8457,36150,43
8458,36151,42
8459,36152,42
8460,36153,29
8461,36154,42
8462,36155,31
8463,36156,39
8464,36157,97
8465,36158,83
8466,36159,69
8467,36160,69
8468,36161,39
8469,36162,31
8470,36188,31
8471,36189,97
8472,36224,10
8473,36225,43
8474,36248,14
8475,36249,25
8476,36250,43
8477,36251,50
8478,36254,69
8479,36255,10
8480,36258,69
8481,36259,43
8482,36261,28
8483,36262,25
8484,36263,69
8485,36269,14
8486,36270,43
8487,36274,10
8488,36281,43
8489,36284,86
8490,36285,86
8491,36288,42
8492,36289,28
8493,36293,43
8494,36294,43
8495,36295,23
8496,36296,23
8497,36297,23
8498,36298,30
8499,36299,29
8500,36300,42
8501,36301,42
8502,36302,70
8503,36303,30
8504,36304,28
8505,36305,23
8506,36306,23
8507,36308,28
8508,36309,28
8509,36310,73
8510,36311,23
8511,36312,23
8512,36313,28
8513,36319,28
8514,36320,70
8515,36321,70
8516,36322,29
8517,36323,42
8518,36324,28
8519,36325,28
8520,36326,29
8521,36327,23
8522,36328,23
8523,36330,14
8524,36334,43
8525,36335,43
8526,36336,30
8527,36339,10
8528,36342,30
8529,36343,69
8530,36344,69
8531,36346,28
8532,36347,23
8533,36360,86
8534,36381,50
8535,36382,25
8536,36383,69
8537,36384,64
8538,36385,64
8539,36386,50
8540,36387,50
8541,36388,50
8542,36389,25
8543,36390,69
8544,36391,69
8545,36392,25
8546,36393,69
8547,36394,30
8548,36395,63
8549,36397,29
8550,36399,63
8551,36401,30
8552,36402,29
8553,36403,28
8554,36404,42
8555,36405,30
8556,36410,28
8557,36411,29
8558,36412,29
8559,36415,63
8560,36416,63
8561,36417,82
8562,36423,42
8563,36424,42
8564,36425,29
8565,36426,29
8566,36427,42
8567,36429,23
8568,36430,25
8569,36431,25
8570,36432,29
8571,36455,69
8572,36458,25
8573,36460,25
8574,36462,64
8575,36463,64
8576,36464,50
8577,36465,25
8578,36473,69
8579,36482,64
8580,36489,50
8581,36490,50
8582,36491,25
8583,36497,70
8584,36498,70
8585,36953,86
8586,36954,86
8587,37046,25
8588,37050,25
8589,37051,25
8590,37052,25
8591,37053,11
8592,37054,25
8593,37057,5
8594,37058,63
8595,37059,70
8596,37083,5
8597,37084,63
8598,37087,70
8599,37090,5
8600,37094,5
8601,37098,63
8602,37099,63
8603,37100,5
8604,37102,63
8605,37103,63
8606,37105,70
8607,37106,70
8608,37107,70
8609,37111,30
8610,37114,29
8611,37136,4
8612,37141,30
8613,37142,4
8614,37143,5
8615,37207,70
8616,37209,91
8617,37218,70
8618,37219,70
8619,37220,70
8620,37236,86
8621,37241,91
8622,37242,23
8623,37243,70
8624,37250,4
8625,37252,43
8626,37256,63
8627,37259,23
8628,37260,71
8629,37270,71
8630,37275,71
8631,37276,71
8632,37278,70
8633,37299,70
8634,37300,70
8635,37301,70
8636,37303,70
8637,37305,70
8638,37306,70
8639,37309,23
8640,37311,23
8641,37312,23
8642,37313,70
8643,37314,70
8644,37315,70
8645,37316,70
8646,37323,70
8647,37324,70
8648,37365,43
8649,37367,63
8650,37370,7
8651,37372,11
8652,37373,16
8653,37374,16
8654,37377,63
8655,37378,63
8656,37379,21
8657,37380,11
8658,37381,32
8659,37383,23
8660,37384,23
8661,37385,16
8662,37388,23
8663,37389,92
8664,37421,21
8665,37422,16
8666,37436,29
8667,37437,29
8668,37438,42
8669,37439,23
8670,37440,28
8671,37447,29
8672,37448,42
8673,37449,30
8674,37451,71
8675,37455,23
8676,37457,23
8677,37458,16
8678,37460,16
8679,37462,16
8680,37464,16
8681,37466,16
8682,37467,100
8683,37468,100
8684,37469,21
8685,37470,32
8686,37485,70
8687,37486,71
8688,37493,71
8689,37497,71
8690,37500,71
8691,37565,29
8692,37566,42
8693,37567,28
8694,37583,70
8695,37601,4
8696,37603,11
8697,37608,11
8698,37610,63
8699,37611,32
8700,37629,32
8701,37645,100
8702,37647,32
8703,37650,71
8704,37651,19
8705,37652,71
8706,37653,19
8707,37657,19
8708,37658,19
8709,37659,70
8710,37660,19
8711,37662,32
8712,37663,100
8713,37665,41
8714,37667,100
8715,37670,32
8716,37674,41
8717,37675,10
8718,37676,100
8719,37681,90
8720,37682,90
8721,37683,90
8722,37730,43
8723,37731,63
8724,37732,41
8725,37733,42
8726,37734,23
8727,37735,63
8728,37736,41
8729,37738,43
8730,37739,63
8731,37740,63
8732,37741,10
8733,37742,30
8734,37750,29
8735,37751,42
8736,37756,28
8737,37757,42
8738,37770,29
8739,37771,42
8740,37772,28
8741,37776,41
8742,37777,10
8743,37778,49
8744,37779,23
8745,37780,23
8746,37781,32
8747,37782,49
8748,37783,49
8749,37787,41
8750,37788,10
8751,37789,10
8752,37790,100
8753,37792,49
8754,37802,23
8755,37819,10
8756,37827,10
8757,37843,71
8758,37844,71
8759,37846,71
8760,37847,71
8761,37848,71
8762,37849,71
8763,37852,71
8764,37856,71
8765,37857,71
8766,37858,71
8767,37859,71
8768,37881,49
8769,37882,49
8770,37884,41
8771,37886,41
8772,37888,49
8773,37890,3
8774,37891,3
8775,37894,100
8776,37902,88
8777,37903,88
8778,37911,49
8779,37912,3
8780,37919,88
8781,37922,29
8782,37923,28
8783,37924,42
8784,37928,42
8785,37929,42
8786,37942,29
8787,37943,42
8788,37944,28
8789,37949,19
8790,37950,19
8791,37951,13
8792,37952,19
8793,37953,19
8794,37955,13
8795,37958,19
8796,37960,19
8797,37962,19
8798,37963,19
8799,37965,63
8800,37966,41
8801,37968,49
8802,37969,63
8803,37970,30
8804,37971,43
8805,37973,63
8806,38028,29
8807,38029,42
8808,38034,28
8809,38044,29
8810,38045,42
8811,38048,42
8812,38057,13
8813,38059,25
8814,38060,33
8815,38061,33
8816,38062,13
8817,38063,13
8818,38066,60
8819,38067,25
8820,38073,88
8821,38106,63
8822,38113,63
8823,38232,42
8824,38237,42
8825,38242,5
8826,38244,60
8827,38245,33
8828,38246,5
8829,38271,5
8830,38272,10
8831,38273,10
8832,38326,25
8833,38332,25
8834,38333,71
8835,38337,63
8836,38342,60
8837,38360,29
8838,38361,42
8839,38366,29
8840,38367,42
8841,38372,29
8842,38373,29
8843,38389,90
8844,38390,90
8845,38391,90
8846,38392,91
8847,38410,63
8848,38412,30
8849,38413,4
8850,38414,63
8851,38415,63
8852,38416,63
8853,38418,43
8854,38500,19
8855,38501,13
8856,38504,15
8857,38505,9
8858,38507,15
8859,38508,5
8860,38509,20
8861,38511,9
8862,38512,13
8863,38513,33
8864,38546,29
8865,38547,17
