activity_id,description,timestamp
428,"talked to superintendent about setting up a bicycle training for students receiving free bicycles for Tour de Calfornia and the issues about getting the program going in Sausalito schools","2005-12-15 00:00:00"
429,"buying cookies for w2sd","2005-12-01 00:00:00"
430,"w2sd with students","2005-12-01 00:00:00"
431,"walk around the block 20 students","2005-12-01 00:00:00"
432,"jeopardy 20 students","2005-12-01 00:00:00"
433,"presentation for the winter","2005-12-01 00:00:00"
434,"resending schedule to gym teacher","2005-12-01 00:00:00"
435,"rescheduling rained out classes","2005-12-01 00:00:00"
436,"corresponding with team leader about goal of involving student council in encouragement projects","2005-12-01 00:00:00"
437,"responding to email from the day timesheets","2005-12-01 00:00:00"
438,"working out logistics about who is in charge of following up wextra staff on timesheets","2005-12-02 00:00:00"
439,"follow up on presentationsw2sd logisitcs","2005-12-02 00:00:00"
440,"talking with michael about food donations","2005-12-02 00:00:00"
441,"helmet safety 50 students","2005-12-02 00:00:00"
442,"Tb testing","2005-12-02 00:00:00"
443,"walk around the block 20 students","2005-12-05 00:00:00"
444,"copied certificates walk around the block","2005-12-05 00:00:00"
445,"verified schedule with Frances, Jason and Kristin for the week","2005-12-05 00:00:00"
446,"updated maximizer with all classes taught for fall 05","2005-12-05 00:00:00"
447,"trying to schedule replacement teacher","2005-12-07 00:00:00"
448,"timesheet coordination","2005-12-06 00:00:00"
449,"typed up reports for staff meeting about projects to be done in January and the state of classes being taught next spring","2005-12-06 00:00:00"
450,"all SR2S staff meeting","2005-12-06 00:00:00"
451,"prepared documents for middle school meeting outlining models in other programs","2005-12-07 00:00:00"
452,"talked to Frances about relationships at Bacich","2005-12-06 00:00:00"
453,"updated rodeo manual with Jason","2005-12-08 00:00:00"
454,"brinstorming Middle school overall youth outreach program","2005-12-08 00:00:00"
455,"talked to Michael about information he needed for starting up a gear program for middle schoolers","2005-12-08 00:00:00"
456,"organizing transportation of gear with Kristin and Frances while away on holidays","2005-12-09 00:00:00"
457,"cleaning up getting ready for the holidays","2005-12-09 00:00:00"
458,"writing up proposal for michael to use for Middle school gear proposal","2005-12-09 00:00:00"
459,"MS Test correction,HSMS Brainstorm","2006-01-03 00:00:00"
460,"Staff Meeting","2006-01-05 00:00:00"
461,"Evaluate Middle School Bike Curric and Program","2006-01-10 00:00:00"
462,"Sausalito Bike Rodeo coordination","2006-01-10 00:00:00"
463,"Database orientation","2006-01-10 00:00:00"
464,"Develop High School Curriculum","2006-01-11 00:00:00"
465,"Rewrite Rodeo instruction manual","2006-01-11 00:00:00"
466,"Sausalito Rodeo- Scout rodeo site","2006-01-17 00:00:00"
467,"Edit Rodeo Manual, build rodeo equipment, research other curriculum","2006-01-17 00:00:00"
468,"Edit SR2S Gear Proposal","2006-01-18 00:00:00"
469,"Develop HS Transportation Class","2006-01-19 00:00:00"
470,"Schedule Middle School Program","2006-01-19 00:00:00"
471,"Sausalito School District - plan rodeo","2006-01-24 00:00:00"
472,"Develop new HS Class, Edit Rodeo Manual","2006-01-24 00:00:00"
473,"Respond to information requests","2006-01-24 00:00:00"
474,"Build Rodeo Equipment, review other curriculum","2006-01-25 00:00:00"
475,"Stop Look and Listen - Gallinas - 75 students","2006-01-26 00:00:00"
476,"Develop HS Class","2006-01-31 00:00:00"
477,"Staff Meeting","2006-01-31 00:00:00"
478,"Plan Bayside Rodeo","2006-01-31 00:00:00"
479,"Build Rodeo Equipment","2006-01-31 00:00:00"
480,"R and D for events to be run at schools for earth week","2005-01-03 00:00:00"
481,"wrote up outreach draft document for yikes 2 assembly in schools","2005-01-03 00:00:00"
482,"catch up on messages from holiday","2005-01-03 00:00:00"
483,"phone conversation with Wendi about goals for this week scheduling staff meeting","2005-01-03 00:00:00"
484,"talking with potential new SR2S teaching staff","2005-01-03 00:00:00"
485,"wrote up draft oultine for middle school SR2S program","2005-01-03 00:00:00"
486,"meeting with Jason about new high school curriculm","2005-01-04 00:00:00"
487,"gathering material to use during MCC presentations","2005-01-04 00:00:00"
488,"meeting with Michael about event grants","2005-01-04 00:00:00"
489,"calling physical education teachers","2005-01-04 00:00:00"
490,"catching up on emails from holidays","2005-01-04 00:00:00"
491,"scheudling meeting with team leader about how to address student council","2005-01-04 00:00:00"
492,"puttitng together images for high school powerpoint","2005-01-04 00:00:00"
493,"signed up for listserves with other bike ed teachers in the county","2005-01-04 00:00:00"
494,"brainstorming eventscontests for earth week","2005-01-04 00:00:00"
495,"all staff meeting","2005-01-05 00:00:00"
496,"preparing presentation for MCC","2005-01-05 00:00:00"
497,"contacting school about new Yikes 2 Assembly that is available","2005-01-05 00:00:00"
498,"contacting speaker for high school classes","2005-01-05 00:00:00"
499,"saving images for high school power point presentation","2005-01-05 00:00:00"
500,"brainstorming events to do for earth day","2005-01-05 00:00:00"
501,"creating new white board for 2006 classes","2005-01-05 00:00:00"
502,"presenation to youth outreach workers at Marin Conservation Corp","2005-01-06 00:00:00"
503,"making contacts with club leaders and brainstorming youth events","2005-01-06 00:00:00"
504,"practicing presentation for MCC","2005-01-06 00:00:00"
505,"met with team leaders to discuss how student council could participate in promotional activities","2006-01-10 00:00:00"
506,"database meeting","2006-01-10 00:00:00"
507,"research carbon calculator curriculum as idea for county wide earth day contest","2006-01-10 00:00:00"
508,"talked to program coordinator for headland institure about presenting at youth leadership conference","2006-01-10 00:00:00"
509,"research for earth day events price, time, etc.","2006-01-10 00:00:00"
510,"began writing text for high school drive less class","2006-01-10 00:00:00"
511,"planning mtg about school oriented earth day events","2006-01-09 00:00:00"
512,"wrote up draft proposal for community ed for earth day","2006-01-09 00:00:00"
513,"researched name and called photography head to talk about possibilitlies of a phot contest for earth day","2006-01-09 00:00:00"
514,"brainstormed with youth leader about what gets teenagers involved","2006-01-09 00:00:00"
515,"presented high school green transportation plan and event idea to next generation","2006-01-09 00:00:00"
516,"responding to emails from youth educators list serve natinally","2006-01-09 00:00:00"
517,"scheuduled youth sr2s club meeting at miller creek","2006-01-09 00:00:00"
518,"meeting with Jason about high school class","2006-01-11 00:00:00"
519,"developing power pointfinding images for High school class","2006-01-11 00:00:00"
520,"event brainstorm for county wide promotion contest internet research","2006-01-11 00:00:00"
521,"sent info to vice principal about scheduling classes, scheduled student council presentation","2006-01-12 00:00:00"
522,"sent michael art contacts from HPP","2006-01-12 00:00:00"
523,"edited MVMS proposal and snet to vice principal","2006-01-12 00:00:00"
524,"edited rodeo manual","2006-01-12 00:00:00"
525,"research on other commuter challenge events around the country","2006-01-12 00:00:00"
526,"researched other drive less power point displays and messaging","2006-01-12 00:00:00"
527,"read over the environmental educators council of Marin newsletter to find info on Bay area resources, talked to wendi about attending env. Ed fair","2006-01-12 00:00:00"
528,"found article in SR2s archives explaining safety patrol in order to send to Gallinas school team leaders","2006-01-12 00:00:00"
529,"typed up 6 templates explaining earth day initiated sr2s projects for earth day meeting","2006-01-12 00:00:00"
530,"created promotional sheet for team leaders about earth day classes and assemblies","2006-01-17 00:00:00"
531,"elaborated program ideas for earth day week for meeting","2006-01-17 00:00:00"
532,"researched for local artists that may want to be a part of the HPP","2006-01-17 00:00:00"
533,"researched ideas for county wide earth day contest involving the idea of carbon calculator","2006-01-17 00:00:00"
534,"created sign in sheet for team leader meeting","2006-01-17 00:00:00"
535,"called prinicpals about scheduling","2006-01-17 00:00:00"
536,"entered new principal and school contacts into database","2006-01-17 00:00:00"
537,"scheduled first round of 2nd grade classes","2006-01-17 00:00:00"
538,"talked to Mike schulist about food and material needs for club meeting for Miller Creek","2006-01-17 00:00:00"
539,"worked on power point presentationresearching images, etc.","2006-01-17 00:00:00"
540,"talked with Jason about new ideas for the bicycle rodoe for new version of our training manual","2006-01-17 00:00:00"
541,"trying to figure out where to enter classeswho was teaching","2006-01-17 00:00:00"
542,"gathering materials together for team leader meeting","2006-01-18 00:00:00"
543,"editing michaels gear proposal","2006-01-18 00:00:00"
544,"earth day planning meeting","2006-01-18 00:00:00"
545,"talking to Next Generation about offering a class together for Earth day","2006-01-19 00:00:00"
546,"worked with Jason on text and set up for Powe r point presentation","2006-01-19 00:00:00"
547,"created 4 new slides for high school  power point","2006-01-19 00:00:00"
548,"reevaluated contact people and prioritizing projects for the rest of the school year","2006-01-19 00:00:00"
549,"ordered foodpick up time  for middle school meeting","2006-01-19 00:00:00"
550,"looked over student surveys with youth group at school","2006-01-19 00:00:00"
551,"talked t0 8th grade parent and teachers about barriers to youth biking to school","2006-01-19 00:00:00"
552,"trying to figure out email for principal of school","2006-01-20 00:00:00"
553,"working with michael on new database issues- sent him list of classes and instructors","2006-01-20 00:00:00"
554,"talking about doing a presentation at a 45th grade science fair","2006-01-20 00:00:00"
555,"conversation with next generation about new event ideas","2006-01-20 00:00:00"
556,"creating event outline for Sausalito","2006-01-20 00:00:00"
557,"talking to event organizer of Sausalito rodeo","2006-01-20 00:00:00"
558,"talking with Michael about Sausalito rodeo and assembly","2006-01-20 00:00:00"
559,"called pizza shop seeking information about getting food donated, talked to head owner and got fax number","2006-01-20 00:00:00"
560,"typed up and sent notes from earth day meeting","2006-01-20 00:00:00"
561,"emails with youth bicycle education network","2006-01-23 00:00:00"
562,"scheduling classessending email follow up phone calls","2006-01-23 00:00:00"
563,"typed in all scheduling contacts into database","2006-01-23 00:00:00"
564,"created unified template for all school-based earth day ideas","2006-01-23 00:00:00"
565,"wrote and sent letter to pizza place for donations of food for middle school program","2006-01-23 00:00:00"
566,"high school powerpoint finishing touches on visuals","2006-01-23 00:00:00"
567,"talking to vice principal to schedule a meeting to figure out best outreach match for Mill Valley Middle school","2006-01-23 00:00:00"
568,"sharing ideasbrainstorming for May community ideas","2006-01-23 00:00:00"
569,"talked with Jason about rodeo set uptraining","2006-01-24 00:00:00"
570,"working out details for Eventrodeocontacts and publicity in Sausalito","2006-01-24 00:00:00"
571,"images and touches for Power Point","2006-01-24 00:00:00"
572,"recontacting teachers about classesdatabase","2006-01-24 00:00:00"
573,"talking to Roni from Next Generation","2006-01-24 00:00:00"
574,"learning new database","2006-01-24 00:00:00"
575,"phone conference with Wendi","2006-01-25 00:00:00"
576,"werking with Kim on set up of timesheets","2006-01-25 00:00:00"
577,"verifying class logistics and materials","2006-01-25 00:00:00"
578,"researching other programs to figure out how they market to and involve teachers in youth clubs","2006-01-25 00:00:00"
579,"scheduled all indooroutdoor classes for St. Rita","2006-01-25 00:00:00"
580,"looked over notes for presentation ot Gallinas","2006-01-25 00:00:00"
581,"research on how to put on a county wide contest","2006-01-25 00:00:00"
582,"presentation re SR2S for student council","2006-01-25 00:00:00"
583,"met with team leader to talk about follow up to student council","2006-01-25 00:00:00"
584,"earth day meeting","2006-01-25 00:00:00"
585,"Tam reporting","2006-01-25 00:00:00"
586,"gave Jason my opinion on new props for the rodeo","2006-01-26 00:00:00"
587,"coordinated time to meet with youth env. Service leaders at school, talked about agenda for meeting","2006-01-26 00:00:00"
588,"talked about promotion, and to dos for Saualito rodeo and assembly","2006-01-26 00:00:00"
589,"reprioritzed to do list incoorporating new event prirorities","2006-01-26 00:00:00"
590,"coordinated mtg. Time with wendi for princpipal mtg.","2006-01-27 00:00:00"
591,"talked to team leader about text of follow up email to vice principal about student council","2006-01-27 00:00:00"
592,"started draft of student engagement plan for middle schools","2006-01-27 00:00:00"
593,"did research on events used to lighten back packs around the country","2006-01-27 00:00:00"
594,"created proposal for activities based on results of studentparent survey for the spring","2006-01-27 00:00:00"
595,"contacted school principal to schedule","2006-01-27 00:00:00"
596,"all county event for earth day research for ideas running it.","2006-01-27 00:00:00"
597,"researced logisitical information for earth day program","2006-01-26 00:00:00"
598,"scheduled meeting with principal to talk about youth involvement","2006-01-26 00:00:00"
599,"high school transportation brainstorming w Next Generation","2006-01-30 00:00:00"
600,"contacted by energy club leaders to present","2006-01-30 00:00:00"
601,"exchaning club curriculum ideas for middle school with teacher","2006-01-30 00:00:00"
602,"talked to Danielle about sponsorship contacts for Earth Day","2006-01-30 00:00:00"
603,"power point presentation finishing touches","2006-01-31 00:00:00"
604,"following up with principalsteachers about classes","2006-01-31 00:00:00"
605,"updating database and new wall calender","2006-01-31 00:00:00"
606,"talking about agenda and scheduling youth mtg with club","2006-01-31 00:00:00"
607,"brainstorming about ways to run a new type of FRM contest","2006-01-31 00:00:00"
608,"scheduling presentation to youth energy club","2006-01-31 00:00:00"
609,"communicating with team leader about scheduling assemblies","2006-01-31 00:00:00"
610,"printing up materials for Earth Day report at staff meeting","2006-01-31 00:00:00"
611,"Answered voicemailsemails other misc messages from holiday","2006-01-03 00:00:00"
612,"Talked with various staff about organizational plan and issues for 2006","2006-01-03 00:00:00"
613,"revised electronic file system spreadsheets for Team leader data,","2006-01-03 00:00:00"
614,"Read materials related to SR2S National","2006-01-03 00:00:00"
615,"Read instructions for parent surveys, sent email to Dan Grunwald, communicated with Wendi.","2006-01-04 00:00:00"
616,"drafted Team leader survey related to Gear Partnership project","2006-01-04 00:00:00"
617,"Drafting Gear Partnership Proposal","2006-01-04 00:00:00"
618,"Made some edits on website","2006-01-04 00:00:00"
619,"Misc emailsvoicemails to reply","2006-01-05 00:00:00"
620,"printed flyer for team leader training mailing, folded, stuffed, labeled and stamped mailing, sealed envelopes.","2006-01-05 00:00:00"
621,"Phone calls to get missing team leader addresses","2006-01-05 00:00:00"
622,"Checking emails - voicemails,","2006-01-09 00:00:00"
623,"Phone call to Judd Wilson - he provided info on Healthy Teens Marin Investigated website and made phone call to director.","2006-01-09 00:00:00"
624,"Phone call to Kel Harris - about trailer - had to recopy VIN  for Theresa - working on issues with registration","2006-01-09 00:00:00"
625,"Database training with staff","2006-01-09 00:00:00"
626,"logging RSVP from TLs for meeting,","2006-01-09 00:00:00"
